2560.5004350806717,2504.465100116604,2504.465100116604,2504.465100116604,2504.465100116604,2504.465100116604,2504.465100116604,2504.465100116604,2504.465100116604,2504.465100116604,2504.465100116604,2451.596859373338,2451.596859373338,2451.596859373338,2451.596859373338,2451.596859373338,2451.596859373338,2451.596859373338,2451.596859373338,2451.596859373338,2451.596859373338,2451.596859373338,2422.785881402059,2422.785881402059,2416.39587147048,2422.785881402059,2412.178953578831,2412.178953578831,2411.3522381387425,2409.5778360106647,2409.5778360106647,2404.7974025502335,2404.7974025502335,2404.7974025502335,2402.992378402974,2400.313771136542,2400.313771136542,2400.313771136542,2400.1780696171077,2400.1780696171077,2400.139211203188,2400.139211203188,2400.112956471897,2400.112956471897,2400.10758449608,2400.10758449608,2400.10758449608,2400.10758449608,2400.10758449608,2400.068014724921,2400.068014724921,2400.068014724921,2400.0556200873634,2400.016305957058,2400.016305957058,2400.011068460242,2400.011068460242,2400.0099416887238,2400.009193746668,2400.009193746668,2400.009193746668,2400.0043832038946,2400.000303515519,2400.000303515519,2400.000303515519,2400.000303515519,2400.000303515519,2400.000303515519,2400.000303515519,2400.000303515519,2400.000225063634,2400.000225063634,2400.000023540598,2400.000023540598,2400.000023540598,2400.000012389153,2400.000012389153,2400.000012389153,2400.000012389153,2400.000012389153,2400.000012389153,2400.000012389153,2400.000012389153,2400.000006232889,2400.000006232889,2400.000006232889,2400.000000954479,2400.000000954479,2400.000000915179,2400.0000008988545,2400.0000008988545,2400.0000008988545,2400.000000598081,2400.0000004071226,2400.000000202007,2400.000000202007,2400.000000202007,2400.000000202007,2400.000000202007,2400.000000202007,2400.0000001598455,2400.000000070879,2400.000000070879,2400.00000005952,2400.000000032024,2400.000000027735,2400.000000027735,2400.0000000153173,2400.0000000153173,2400.000000003726,2400.000000003726,2400.0000000030204,2400.0000000030204,2400.0000000030204,2400.0000000030204,2400.0000000030204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2595.519994761365,2595.519994761365,2584.348126244077,2537.2316501535356,2378.201125063463,2378.201125063463,2378.201125063463,2378.201125063463,2378.201125063463,2378.201125063463,2378.201125063463,2378.201125063463,2378.201125063463,2378.201125063463,2378.201125063463,2378.201125063463,2378.201125063463,2378.201125063463,2378.201125063463,2378.201125063463,2378.201125063463,2378.201125063463,2378.201125063463,2378.201125063463,2378.201125063463,2378.201125063463,2378.201125063463,2378.201125063463,2378.201125063463,2378.201125063463,2378.201125063463,2378.201125063463,2378.201125063463,2378.201125063463,2378.201125063463,2378.201125063463,2378.201125063463,2378.201125063463,2378.201125063463,2378.201125063463,2378.201125063463,2378.201125063463,2378.201125063463,2378.201125063463,2378.201125063463,2331.913566288314,2331.913566288314,2331.913566288314,2331.913566288314,2331.913566288314,2331.913566288314,2331.913566288314,2331.913566288314,2331.913566288314,2331.913566288314,2325.328261919288,2325.328261919288,2325.328261919288,2325.328261919288,2325.328261919288,2325.328261919288,2325.328261919288,2324.0185680919553,2318.4552925496946,2318.4552925496946,2318.4552925496946,2318.4552925496946,2307.535858323548,2307.535858323548,2307.535858323548,2306.6335551651655,2304.4302725780276,2304.4302725780276,2304.4302725780276,2301.9026111522276,2301.9026111522276,2300.66993003764,2300.66993003764,2300.3638405872925,2300.3638405872925,2300.3638405872925,2300.0876102450334,2300.061235159119,2300.061235159119,2300.061235159119,2300.0505265209035,2300.0505265209035,2300.039382011835,2300.039382011835,2300.039382011835,2300.0278648884782,2300.0278648884782,2300.003250253182,2300.003250253182,2300.003250253182,2300.003250253182,2300.003250253182,2300.0023298930287,2300.001561752939,2300.0002451466657,2300.0002451466657,2300.0002451466657,2300.0001630470233,2300.0001630470233,2300.0001630470233,2300.0001630470233,2300.0001630470233,2300.0001630470233,2300.000151376417,2300.0001232973605,2300.0000970121614,2300.0000970121614,2300.000072781604,2300.0000392392917,2300.0000392392917,2300.0000185457425,2300.0000066695184,2300.0000066695184,2300.000000777825,2300.000000777825,2300.000000777825,2300.000000777825,2300.000000777825,2300.000000777825,2300.000000777825,2300.000000777825,2300.000000777825,2300.000000777825,2300.0000005523566,2300.0000003940568,2300.000000391612,,,,,,,,,,,,,,,,,,,,,,,,,,,
2582.0902894744136,2582.0902894744136,2582.0902894744136,2533.9696605795266,2533.9696605795266,2512.93290816391,2512.93290816391,2512.93290816391,2512.93290816391,2512.93290816391,2512.93290816391,2512.93290816391,2502.7532706846637,2502.7532706846637,2502.7532706846637,2502.7532706846637,2502.7532706846637,2502.7532706846637,2502.7532706846637,2494.35913956293,2426.91117303808,2426.91117303808,2426.91117303808,2426.91117303808,2420.275480814387,2420.275480814387,2420.275480814387,2401.103023524362,2401.103023524362,2401.103023524362,2401.103023524362,2401.103023524362,2401.103023524362,2401.103023524362,2401.103023524362,2401.103023524362,2401.103023524362,2401.103023524362,2401.103023524362,2401.0678727416357,2400.6649833288066,2400.4186686325893,2400.4186686325893,2400.4186686325893,2400.3365386027695,2400.3365386027695,2400.029128963496,2400.029128963496,2400.029128963496,2400.029128963496,2400.029128963496,2400.0141766472025,2400.0141766472025,2400.0141766472025,2400.0141766472025,2400.0141766472025,2400.00459686045,2400.004287963118,2400.004287963118,2400.004287963118,2400.004287963118,2400.002455143194,2400.002455143194,2400.0013688489025,2400.0009701601502,2400.0009701601502,2400.0009701601502,2400.0007286874825,2400.0000555031693,2400.0000555031693,2400.0000555031693,2400.0000555031693,2400.0000555031693,2400.0000555031693,2400.0000555031693,2400.0000555031693,2400.0000412032196,2400.000017112159,2400.000017112159,2400.0000086195164,2400.000007943823,2400.000007943823,2400.00000443168,2400.00000443168,2400.00000443168,2400.000002957731,2400.000002957731,2400.000000841683,2400.000000841683,2400.000000841683,2400.0000006395253,2400.0000006395253,2400.0000006395253,2400.00000053114,2400.0000004950316,2400.000000469983,2400.000000321867,2400.000000022105,2400.000000022105,2400.000000022105,2400.000000022105,2400.0000000210407,2400.0000000210407,2400.0000000210407,2400.0000000210407,2400.0000000210407,2400.000000018827,2400.000000008566,2400.000000008566,2400.000000001759,2400.000000001759,2400.000000001759,2400.000000001759,2400.000000001759,2400.000000001759,2400.000000001759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2580.3667672065176,2580.3667672065176,2580.3667672065176,2475.6027188380403,2475.6027188380403,2475.6027188380403,2475.6027188380403,2475.6027188380403,2475.6027188380403,2475.6027188380403,2475.6027188380403,2475.6027188380403,2475.6027188380403,2475.6027188380403,2475.6027188380403,2452.027375365672,2413.659660977995,2413.659660977995,2413.659660977995,2413.659660977995,2413.659660977995,2413.659660977995,2413.659660977995,2413.659660977995,2413.659660977995,2413.659660977995,2413.659660977995,2413.659660977995,2409.8609809058926,2409.8609809058926,2409.8609809058926,2409.8609809058926,2409.8609809058926,2409.8609809058926,2409.8609809058926,2409.8609809058926,2409.8609809058926,2409.8609809058926,2409.8609809058926,2409.8609809058926,2389.2916031343666,2364.6356923310605,2364.6356923310605,2364.6356923310605,2364.6356923310605,2364.6356923310605,2364.6356923310605,2364.6356923310605,2364.6356923310605,2364.6356923310605,2364.4636013954996,2358.1038640006873,2358.1038640006873,2358.1038640006873,2358.1038640006873,2358.1038640006873,2349.409403381451,2348.045385637138,2348.045385637138,2348.045385637138,2348.045385637138,2348.045385637138,2343.0975079476325,2318.3160203988996,2318.3160203988996,2318.3160203988996,2318.3160203988996,2318.3160203988996,2314.2601898279913,2303.4804976873547,2303.4804976873547,2302.3765286920802,2302.3765286920802,2302.3765286920802,2302.3765286920802,2300.636745873241,2300.636745873241,2300.636745873241,2300.636745873241,2300.542764961965,2300.4190355884907,2300.4190355884907,2300.4190355884907,2300.163949196237,2300.163949196237,2300.163949196237,2300.163949196237,2300.1176158058634,2300.1176158058634,2300.0829597485244,2300.059808130921,2300.0561957812947,2300.0354443433307,2300.0155475351253,2300.0155475351253,2300.0155475351253,2300.0155475351253,2300.0148839379617,2300.0023249210576,2300.0023249210576,2300.0023249210576,2300.0023249210576,2300.0023249210576,2300.0023249210576,2300.0023249210576,2300.0023249210576,2300.001450535152,2300.001024417892,2300.000477470738,2300.000384520358,2300.0003040681654,2300.0003040681654,2300.0002348969206,2300.0002348969206,2300.0002348969206,2300.0002348969206,2300.000136532041,2300.0000832793025,2300.00003974102,2300.000018012673,2300.000018012673,2300.000018012673,2300.0000157090526,2300.00000425252,2300.00000425252,2300.00000425252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501.5294408516975,2501.5294408516975,2501.5294408516975,2501.5294408516975,2501.5294408516975,2501.5294408516975,2501.5294408516975,2501.5294408516975,2501.5294408516975,2501.5294408516975,2501.5294408516975,2501.5294408516975,2501.5294408516975,2498.300063731976,2402.6847775650544,2402.6847775650544,2402.6847775650544,2402.6847775650544,2402.6847775650544,2402.6847775650544,2402.6847775650544,2402.6847775650544,2402.6847775650544,2402.6847775650544,2402.6847775650544,2402.6847775650544,2402.6847775650544,2402.6847775650544,2402.6847775650544,2401.0026175735456,2401.0026175735456,2401.0026175735456,2400.577904940666,2400.577904940666,2400.577904940666,2400.577904940666,2400.577904940666,2400.4792159071458,2400.3661577072776,2400.0896373655573,2400.0896373655573,2400.036353862803,2400.036353862803,2400.025663402025,2400.025663402025,2400.025663402025,2400.025663402025,2400.025663402025,2400.025663402025,2400.025663402025,2400.0145730663107,2400.0145730663107,2400.0145730663107,2400.0090229573716,2400.003881647858,2400.003881647858,2400.003881647858,2400.002835635281,2400.002835635281,2400.001462574116,2400.0010723765904,2400.0002494402115,2400.0002494402115,2400.0002494402115,2400.0002494402115,2400.0002494402115,2400.000240093176,2400.000240093176,2400.0001794557356,2400.0000598223533,2400.0000598223533,2400.0000594179446,2400.0000594179446,2400.0000526753115,2400.0000526753115,2400.0000526753115,2400.0000113134715,2400.0000061461237,2400.0000061461237,2400.000005443173,2400.000002351114,2400.000002351114,2400.000002351114,2400.000002351114,2400.000001040371,2400.000001040371,2400.000001040371,2400.0000002855923,2400.0000002855923,2400.0000002855923,2400.0000002855923,2400.000000164648,2400.0000000739115,2400.0000000739115,2400.0000000739115,2400.0000000739115,2400.0000000325995,2400.0000000325995,2400.0000000325995,2400.0000000275213,2400.0000000086266,2400.0000000086266,2400.0000000086266,2400.0000000071323,2400.0000000071323,2400.0000000044283,2400.000000002412,2400.000000000731,2400.000000000731,2400.000000000731,2400.000000000731,2400.000000000731,2400.0000000006353,2400.0000000006353,2400.0000000005043,2400.0000000005043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522.9017920537176,2522.9017920537176,2522.9017920537176,2522.9017920537176,2492.930461223584,2492.930461223584,2492.930461223584,2492.930461223584,2492.930461223584,2492.930461223584,2492.930461223584,2492.930461223584,2492.930461223584,2492.930461223584,2492.930461223584,2492.930461223584,2492.930461223584,2492.930461223584,2492.930461223584,2492.930461223584,2492.930461223584,2492.376322006467,2387.8351722438015,2387.8351722438015,2360.0245799092213,2357.5581680350233,2357.5581680350233,2347.844581270476,2326.185493499078,2326.185493499078,2326.185493499078,2326.185493499078,2308.408702946359,2308.408702946359,2308.408702946359,2305.307767410477,2305.307767410477,2302.3614445691214,2302.3614445691214,2302.3614445691214,2302.3614445691214,2300.8758373168866,2300.8758373168866,2300.509210513247,2300.4813514768375,2300.4813514768375,2300.4564810853512,2300.3985741991874,2300.3985741991874,2300.287830860355,2300.1133895198727,2300.1133895198727,2300.1133895198727,2300.1133895198727,2300.1133895198727,2300.061299922119,2300.0407990044905,2300.0407990044905,2300.0407990044905,2300.0407990044905,2300.0165711247746,2300.0165711247746,2300.0165711247746,2300.0124662489675,2300.0057660495045,2300.0057660495045,2300.0050951547096,2300.0050951547096,2300.003288176926,2300.0032256941804,2300.0032256941804,2300.0032256941804,2300.0025393663645,2300.0025393663645,2300.0010966152086,2300.0010966152086,2300.0010966152086,2300.000528837602,2300.000528837602,2300.0004687793908,2300.0004687793908,2300.000091857179,2300.000091857179,2300.000091857179,2300.000004320911,2300.000004320911,2300.000004320911,2300.000004320911,2300.000004320911,2300.000004320911,2300.000004320911,2300.000004320911,2300.000004320911,2300.000004320911,2300.000004320911,2300.000004320911,2300.000004320911,2300.000004320911,2300.000004320911,2300.000004320911,2300.0000025218546,2300.0000023052216,2300.0000008840675,2300.0000008840675,2300.0000008840675,2300.0000005277348,2300.0000005277348,2300.0000005277348,2300.0000005277348,2300.0000005026122,2300.000000282688,2300.000000282688,2300.000000282688,2300.0000001065187,2300.0000001065187,2300.0000001065187,2300.00000001775,2300.000000014734,2300.000000014734,2300.000000014734,2300.000000014734,2300.000000014734,2300.000000014734,2300.000000014734,2300.000000014734,2300.0000000126925,2300.000000012301,2300.0000000100626,2300.00000000858,2300.00000000858,2300.0000000065047,2300.0000000044706,2300.0000000044706,2300.000000000639,2300.000000000639,2300.000000000639,2300.000000000639,2300.000000000639,2300.0000000004643,2300.0000000004206,,,,,,,,,,,,,,,,,,
2667.9244783534878,2640.719527162875,2619.4987127246313,2617.710096402361,2493.9702180325135,2456.8531814069374,2447.171981386288,2447.171981386288,2447.171981386288,2447.171981386288,2447.171981386288,2447.171981386288,2447.171981386288,2447.171981386288,2447.171981386288,2447.171981386288,2447.171981386288,2447.171981386288,2447.171981386288,2447.171981386288,2447.171981386288,2447.171981386288,2447.171981386288,2447.171981386288,2406.5905312891186,2406.5905312891186,2406.5905312891186,2406.5905312891186,2406.5905312891186,2406.5905312891186,2406.5905312891186,2406.5905312891186,2406.5905312891186,2406.5905312891186,2406.5905312891186,2406.5905312891186,2403.1550800954224,2403.1550800954224,2401.0094683549796,2401.0094683549796,2401.0094683549796,2400.88778674806,2400.88778674806,2400.88778674806,2400.807624383275,2400.7250198346105,2400.0880131499894,2400.0880131499894,2400.0880131499894,2400.0880131499894,2400.0880131499894,2400.0278978516308,2400.0278978516308,2400.0278978516308,2400.027243078598,2400.027243078598,2400.0019409957044,2400.0019409957044,2400.0019409957044,2400.0019409957044,2400.0019409957044,2400.0019409957044,2400.0019409957044,2400.0019409957044,2400.0019409957044,2400.0005743135453,2400.0005743135453,2400.0005743135453,2400.0005743135453,2400.0005743135453,2400.000082420169,2400.000082420169,2400.000082420169,2400.000082420169,2400.000082420169,2400.000082420169,2400.000082420169,2400.000082420169,2400.000078340861,2400.0000683300327,2400.000011239461,2400.000011239461,2400.000011239461,2400.000011239461,2400.000011239461,2400.000008234196,2400.000008234196,2400.0000018348337,2400.0000018348337,2400.0000005856737,2400.0000005856737,2400.0000005856737,2400.0000005856737,2400.0000005856737,2400.0000005856737,2400.0000005856737,2400.000000485444,2400.000000182808,2400.000000182808,2400.000000182808,2400.000000182808,2400.0000001715116,2400.0000000650175,2400.0000000248083,2400.0000000242917,2400.0000000242917,2400.0000000240443,2400.0000000240443,2400.00000001906,2400.00000001906,2400.0000000052705,2400.0000000046916,2400.0000000046916,2400.000000004609,2400.0000000039245,2400.000000000837,2400.0000000007476,2400.000000000508,2400.000000000296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2642.0928237174485,2580.61595866704,2522.5214501577857,2442.778566540283,2442.778566540283,2442.778566540283,2442.778566540283,2442.778566540283,2442.778566540283,2442.778566540283,2442.778566540283,2442.778566540283,2442.778566540283,2442.778566540283,2434.1988135718293,2434.1988135718293,2434.1988135718293,2434.1988135718293,2434.1988135718293,2411.867162941849,2411.067106720955,2411.067106720955,2411.067106720955,2411.067106720955,2411.067106720955,2429.7642136192935,2429.7642136192935,2429.7642136192935,2429.7642136192935,2429.7642136192935,2429.7642136192935,2429.7642136192935,2415.6282377646817,2415.6282377646817,2415.6282377646817,2415.6282377646817,2408.5893466936404,2401.11724971956,2401.11724971956,2401.11724971956,2401.11724971956,2401.11724971956,2401.11724971956,2401.11724971956,2401.11724971956,2401.11724971956,2400.78855123399,2400.477912258078,2400.3574699344067,2400.3001240719323,2400.3001240719323,2400.1095190907877,2400.1095190907877,2400.1095190907877,2400.0648087632603,2400.0648087632603,2400.0648087632603,2400.0648087632603,2400.0610840076947,2400.0163471382452,2400.0163471382452,2400.0121335099393,2400.0121335099393,2400.0121335099393,2400.0074837821103,2400.0074837821103,2400.0027536528873,2400.0004112814977,2400.0004112814977,2400.0004112814977,2400.0004112814977,2400.0004112814977,2400.0004112814977,2400.0004112814977,2400.0004112814977,2400.0004112814977,2400.0001000872426,2400.0001000872426,2400.0001000872426,2400.0001000872426,2400.0001000872426,2400.0000755711185,2400.0000561912325,2400.000052793663,2400.000021993174,2400.0000130617955,2400.0000130617955,2400.000006989743,2400.000006989743,2400.000006989743,2400.0000023157954,2400.0000023157954,2400.0000023157954,2400.0000023157954,2400.0000023157954,2400.0000012751493,2400.000000500014,2400.000000500014,2400.000000500014,2400.000000222208,2400.0000001481462,2400.0000001481462,2400.000000130037,2400.000000130037,2400.0000000630885,2400.0000000630885,2400.0000000270406,2400.0000000270406,2400.0000000178206,2400.0000000062955,2400.000000000938,2400.000000000938,2400.000000000938,2400.000000000938,2400.000000000938,2400.000000000938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2388.740711742971,2388.740711742971,2388.740711742971,2388.740711742971,2388.740711742971,2388.740711742971,2388.740711742971,2388.740711742971,2388.740711742971,2388.740711742971,2388.740711742971,2388.740711742971,2388.740711742971,2388.740711742971,2388.740711742971,2388.740711742971,2388.740711742971,2388.740711742971,2388.740711742971,2388.740711742971,2388.740711742971,2388.740711742971,2388.740711742971,2388.740711742971,2388.740711742971,2388.740711742971,2380.2716583637252,2380.2716583637252,2380.2716583637252,2375.759530977605,2375.759530977605,2375.759530977605,2375.759530977605,2375.759530977605,2375.759530977605,2375.759530977605,2369.6230384134224,2363.691551515064,2363.691551515064,2363.691551515064,2362.45321355176,2362.45321355176,2362.2140177015713,2356.596498626391,2354.3991433372416,2353.474989551461,2353.474989551461,2351.4341627368017,2345.589880783096,2335.5842891592624,2335.5842891592624,2330.131109726437,2305.4494911223856,2305.4494911223856,2305.4494911223856,2303.103706264635,2303.103706264635,2303.103706264635,2301.7944423971308,2301.7944423971308,2301.7944423971308,2301.4594119929197,2301.4594119929197,2300.9081462290223,2300.1150751339583,2300.1150751339583,2300.1150751339583,2300.1150751339583,2300.1150751339583,2300.1150751339583,2300.1150751339583,2300.1150751339583,2300.1150751339583,2300.07055682046,2300.07055682046,2300.02924712197,2300.02924712197,2300.0167671203426,2300.01007719491,2300.0091669112253,2300.0050088539033,2300.0050088539033,2300.0050088539033,2300.0050088539033,2300.0050088539033,2300.0050088539033,2300.0041482717997,2300.0029491420078,2300.0006419053757,2300.0006419053757,2300.0006419053757,2300.0006419053757,2300.0006419053757,2300.0006419053757,2300.0005327462445,2300.0005327462445,2300.000336139422,2300.0001801078893,2300.00012532079,2300.00012532079,2300.0001007020714,2300.0001007020714,2300.0001007020714,2300.0000825397406,2300.0000825397406,2300.0000303363145,2300.0000303363145,2300.0000141845712,2300.0000141845712,2300.0000141845712,2300.0000141845712,2300.0000047627927,2300.0000047627927,2300.000001352102,2300.000001352102,2300.000001352102,2300.0000006140376,2300.0000006140376,2300.0000006140376,2300.000000273931,2300.000000273931,2300.000000273931,2300.000000273931,2300.000000273931,2300.000000273931,2300.000000273931,2300.000000273931,2300.0000001129306,2300.0000001129306,2300.0000001129306,2300.0000000759856,2300.0000000360396,2300.0000000360396,2300.0000000360396,2300.0000000360396,2300.000000021283,2300.000000019555,2300.0000000045993,2300.0000000045993,2300.0000000045993,2300.0000000045993,2300.0000000045993,2300.00000000107,2300.00000000107,2300.00000000107,2300.00000000107,,,,,,,,,,,,
2604.3281183292715,2604.3281183292715,2604.3281183292715,2569.5940924654906,2569.5940924654906,2569.5940924654906,2569.5940924654906,2452.692122993624,2452.692122993624,2451.869372451309,2451.869372451309,2451.869372451309,2451.869372451309,2451.869372451309,2451.869372451309,2451.869372451309,2451.869372451309,2451.869372451309,2451.869372451309,2451.869372451309,2451.869372451309,2451.869372451309,2451.869372451309,2439.20524679463,2438.850802175043,2439.20524679463,2439.20524679463,2425.1363683095906,2425.1363683095906,2425.1363683095906,2425.1363683095906,2425.1363683095906,2420.1553411820287,2414.704354239244,2414.704354239244,2414.704354239244,2414.704354239244,2411.7477394268317,2409.5887838049753,2409.2909173054563,2406.2478074478367,2404.6743155693207,2402.335673510151,2402.2041648716377,2401.3804156577785,2400.763418858065,2400.763418858065,2400.340711414594,2400.1181686885275,2400.1181686885275,2400.1181686885275,2400.1181686885275,2400.1181686885275,2400.0157877287716,2400.0157877287716,2400.0157877287716,2400.0157877287716,2400.0104567503254,2400.0104567503254,2400.0104567503254,2400.0104567503254,2400.009441640927,2400.009441640927,2400.009441640927,2400.009441640927,2400.008855306258,2400.0055935768705,2400.0055935768705,2400.0053025437005,2400.0053025437005,2400.004394347376,2400.002805898191,2400.002126237072,2400.001450215599,2400.0009622487923,2400.0009622487923,2400.0009622487923,2400.000549966463,2400.000143463697,2400.000143463697,2400.000143463697,2400.000143463697,2400.0000674063494,2400.0000674063494,2400.0000650597053,2400.0000650597053,2400.0000650597053,2400.0000303829206,2400.0000087673466,2400.0000087673466,2400.0000042132915,2400.0000042132915,2400.0000042132915,2400.0000033139568,2400.0000025219983,2400.0000025219983,2400.0000025219983,2400.0000006789082,2400.0000006789082,2400.0000006789082,2400.0000004905123,2400.0000002689185,2400.000000045446,2400.000000029959,2400.000000029959,2400.000000029959,2400.000000029959,2400.000000029959,2400.000000029959,2400.000000029959,2400.000000029959,2400.000000026567,2400.000000026567,2400.000000026567,2400.000000014044,2400.000000007845,2400.000000007845,2400.000000007845,2400.0000000048003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
