2203.6973425110855,2146.923482936799,2146.923482936799,2146.923482936799,2146.923482936799,2146.923482936799,2146.923482936799,2146.923482936799,2146.923482936799,2146.923482936799,2146.923482936799,2146.923482936799,2146.923482936799,2146.923482936799,2146.923482936799,2146.923482936799,2146.923482936799,2146.923482936799,2146.923482936799,2146.923482936799,2146.923482936799,2146.923482936799,2146.923482936799,2146.923482936799,2146.923482936799,2146.923482936799,2146.923482936799,2146.923482936799,2146.923482936799,2130.978928013047,2130.978928013047,2130.978928013047,2130.978928013047,2130.978928013047,2130.978928013047,2130.978928013047,2130.978928013047,2130.978928013047,2130.978928013047,2130.978928013047,2130.978928013047,2130.978928013047,2130.978928013047,2130.978928013047,2130.978928013047,2130.978928013047,2130.978928013047,2130.978928013047,2130.978928013047,2122.4464756758434,2122.4464756758434,2122.4464756758434,2122.4464756758434,2122.4464756758434,2122.4464756758434,2122.4464756758434,2122.4464756758434,2122.4464756758434,2122.4464756758434,2117.16099077354,2117.16099077354,2117.16099077354,2117.16099077354,2117.16099077354,2117.16099077354,2117.16099077354,2106.540891973087,2106.540891973087,2104.6286262368153,2104.6286262368153,2104.6286262368153,2104.6286262368153,2104.6286262368153,2104.6286262368153,2104.6286262368153,2104.6286262368153,2103.9355704343534,2103.9355704343534,2103.445599584761,2103.445599584761,2103.445599584761,2103.445599584761,2102.05925867296,2102.05925867296,2102.05925867296,2102.05925867296,2100.3267713903056,2100.3267713903056,2100.3267713903056,2100.3267713903056,2100.3267713903056,2100.3267713903056,2100.3267713903056,2100.3267713903056,2100.315908313826,2100.315908313826,2100.315908313826,2100.1416984203624,2100.1416984203624,2100.1416984203624,2100.1416984203624,2100.1416984203624,2100.1416984203624,2100.1416984203624,2100.1416984203624,2100.1416984203624,2100.1416984203624,2100.1416984203624,2100.1416984203624,2100.1416984203624,2100.1416984203624,2100.1416984203624,2100.1416984203624,2100.1416984203624,2100.1416984203624,2100.09985569088,2100.09985569088,2100.0544171436777,2100.0544171436777,,,,,,,,,,,,
2203.757707584175,2181.9111343303903,2181.9111343303903,2181.9111343303903,2181.9111343303903,2181.9111343303903,2181.9111343303903,2181.9111343303903,2181.9111343303903,2181.9111343303903,2181.9111343303903,2181.9111343303903,2181.9111343303903,2181.9111343303903,2181.9111343303903,2181.9111343303903,2181.9111343303903,2181.9111343303903,2181.9111343303903,2179.655717713922,2179.655717713922,2179.655717713922,2179.655717713922,2179.655717713922,2179.655717713922,2179.655717713922,2179.655717713922,2179.655717713922,2179.655717713922,2179.655717713922,2179.655717713922,2179.655717713922,2179.655717713922,2179.655717713922,2179.655717713922,2179.655717713922,2179.655717713922,2165.8199278297584,2165.8199278297584,2165.8199278297584,2165.8199278297584,2125.115814224509,2125.115814224509,2125.115814224509,2125.115814224509,2125.115814224509,2125.115814224509,2125.115814224509,2125.115814224509,2125.115814224509,2125.115814224509,2125.115814224509,2125.115814224509,2125.115814224509,2125.115814224509,2125.115814224509,2125.115814224509,2125.115814224509,2125.115814224509,2122.7433113046336,2122.7433113046336,2112.9085219173594,2112.9085219173594,2112.9085219173594,2112.9085219173594,2112.9085219173594,2112.9085219173594,2112.9085219173594,2112.9085219173594,2112.9085219173594,2112.9085219173594,2112.9085219173594,2112.9085219173594,2112.5761781334136,2112.5761781334136,2112.5761781334136,2103.198518089528,2103.198518089528,2103.198518089528,2103.198518089528,2103.198518089528,2103.198518089528,2102.8969809934542,2102.8969809934542,2102.8969809934542,2102.8969809934542,2102.8969809934542,2102.8969809934542,2102.8969809934542,2102.8969809934542,2102.8969809934542,2102.8969809934542,2102.8969809934542,2102.8969809934542,2102.4989269674243,2102.4989269674243,2102.4989269674243,2102.4989269674243,2102.4989269674243,2102.4989269674243,2102.4989269674243,2102.4989269674243,2102.4989269674243,2102.4989269674243,2102.4989269674243,2101.760168708966,2101.760168708966,2101.760168708966,2101.760168708966,2101.760168708966,,,,,,,,,,,,,,,,,,,,,
2195.2859374350774,2195.2859374350774,2195.2859374350774,2195.2859374350774,2195.2859374350774,2195.2859374350774,2195.2859374350774,2195.2859374350774,2195.2859374350774,2195.2859374350774,2195.2859374350774,2195.2859374350774,2195.2859374350774,2195.2859374350774,2195.2859374350774,2195.2859374350774,2195.2859374350774,2195.2859374350774,2195.2859374350774,2195.2859374350774,2195.2859374350774,2195.2859374350774,2195.2859374350774,2195.2859374350774,2144.0295579337057,2144.0295579337057,2144.0295579337057,2144.0295579337057,2144.0295579337057,2144.0295579337057,2144.0295579337057,2129.216825985344,2129.216825985344,2129.216825985344,2129.216825985344,2127.7266712596543,2127.7266712596543,2127.7266712596543,2127.7266712596543,2127.7266712596543,2127.7266712596543,2127.7266712596543,2127.7266712596543,2127.7266712596543,2127.7266712596543,2127.7266712596543,2127.7266712596543,2127.7266712596543,2127.7266712596543,2127.7266712596543,2127.7266712596543,2127.7266712596543,2127.7266712596543,2122.991022662737,2121.9927520166384,2121.9927520166384,2121.9927520166384,2114.6458483022384,2114.6458483022384,2114.6458483022384,2114.6458483022384,2114.6458483022384,2114.6458483022384,2111.405829257502,2108.5937184220543,2108.549926763206,2104.5460250473616,2104.5460250473616,2104.5460250473616,2104.5460250473616,2104.5460250473616,2104.5460250473616,2104.5460250473616,2104.5460250473616,2104.5460250473616,2104.5460250473616,2104.5460250473616,2104.5460250473616,2104.5460250473616,2104.3765240289604,2101.1870381188182,2101.1870381188182,2101.1870381188182,2101.1870381188182,2101.1870381188182,2101.1870381188182,2101.1870381188182,2101.1870381188182,2101.1870381188182,2100.1741149401096,2100.1741149401096,2100.1741149401096,2100.1741149401096,2100.1741149401096,2100.1741149401096,2100.004292941967,2100.004292941967,2100.004292941967,2100.004292941967,2100.004292941967,2100.004292941967,2100.004292941967,2100.004292941967,2100.004292941967,2100.004292941967,2100.004292941967,2100.004292941967,2100.004292941967,2100.004292941967,2100.004292941967,2100.004292941967,2100.0038466003502,2100.0038466003502,2100.0038466003502,2100.000833642685,2100.000833642685,2100.000833642685,2100.000833642685,2100.000833642685,2100.000525444926,2100.0004584382327,2100.000205296324,2100.000205296324,,,,,,,,
2203.462270823008,2203.462270823008,2202.9926229130206,2202.9926229130206,2202.9926229130206,2202.9926229130206,2202.9926229130206,2202.9926229130206,2201.72461708336,2200.3991039801285,2200.3991039801285,2200.3991039801285,2200.3991039801285,2200.3991039801285,2200.3991039801285,2200.3991039801285,2200.3991039801285,2200.3991039801285,2200.3991039801285,2200.3640338829196,2200.3640338829196,2200.3640338829196,2200.3640338829196,2200.3640338829196,2200.3640338829196,2200.3640338829196,2200.3640338829196,2200.3640338829196,2200.3640338829196,2200.3640338829196,2200.3640338829196,2200.3640338829196,2200.3640338829196,2200.3640338829196,2200.3640338829196,2200.3640338829196,2200.3640338829196,2200.3640338829196,2200.3640338829196,2200.3640338829196,2200.3640338829196,2200.3640338829196,2200.3640338829196,2200.3640338829196,2200.124576451007,2200.124576451007,2200.064122983518,2200.064122983518,2200.064122983518,2200.064122983518,2200.064122983518,2200.064122983518,2200.064122983518,2200.064122983518,2200.064122983518,2200.064122983518,2200.064122983518,2200.064122983518,2200.064122983518,2200.064122983518,2200.064122983518,2200.064122983518,2200.064122983518,2200.064122983518,2200.064122983518,2200.064122983518,2200.064122983518,2200.064122983518,2200.064122983518,2200.064122983518,2200.064122983518,2200.064122983518,2200.064122983518,2200.064122983518,2200.064122983518,2200.064122983518,2200.064122983518,2200.064122983518,2200.064122983518,2200.064122983518,2200.002524385876,2200.002524385876,2200.002524385876,2200.002524385876,2200.002524385876,2200.002524385876,2200.002524385876,2200.002524385876,2200.002524385876,2200.002524385876,2200.002524385876,2200.002524385876,2200.002524385876,2200.002524385876,2200.002524385876,2200.002524385876,2200.002524385876,2200.002524385876,2200.002524385876,2200.002524385876,2200.002524385876,2200.0009607192437,2200.000568368282,2200.000491286962,2200.000491286962,2200.000255596256,2200.000109785815,2200.000109785815,2200.000109785815,2200.000109785815,,,,,,,,,,,,,,,,,,,,,
2210.674460589476,2201.952450469666,2201.952450469666,2201.952450469666,2201.497127755839,2201.497127755839,2200.572454145663,2200.572454145663,2200.572454145663,2200.572454145663,2200.572454145663,2200.572454145663,2200.572454145663,2200.572454145663,2200.572454145663,2200.5161115898227,2200.5161115898227,2200.5161115898227,2200.5161115898227,2200.5161115898227,2200.5161115898227,2200.5161115898227,2200.5161115898227,2200.5161115898227,2200.5161115898227,2200.382373130836,2200.382373130836,2200.382373130836,2200.382373130836,2200.382373130836,2200.382373130836,2200.382373130836,2200.382373130836,2200.382373130836,2200.382373130836,2200.382373130836,2200.382373130836,2200.382373130836,2200.382373130836,2200.0599192639306,2200.0599192639306,2200.0599192639306,2200.0599192639306,2200.0599192639306,2200.0599192639306,2200.0599192639306,2200.0599192639306,2200.0599192639306,2200.0599192639306,2200.0599192639306,2200.0599192639306,2200.0599192639306,2200.0599192639306,2200.0599192639306,2200.0599192639306,2200.0599192639306,2200.0599192639306,2200.0599192639306,2200.0599192639306,2200.0599192639306,2200.0599192639306,2200.0599192639306,2200.051226984198,2200.051226984198,2200.051226984198,2200.051226984198,2200.051226984198,2200.043618012634,2200.036177770121,2200.0173100049574,2200.0173100049574,2200.0042225783204,2200.0016800807657,2200.0016800807657,2200.0016800807657,2200.0008144040694,2200.000588409915,2200.000265526245,2200.0001225685037,2200.0001225685037,2200.0001225685037,2200.000095215539,2200.000057486149,2200.000057486149,2200.000057486149,2200.000015740393,2200.000015740393,2200.0000095263595,2200.0000083024356,2200.0000030721653,2200.0000030721653,2200.0000030721653,2200.0000030721653,2200.0000030721653,2200.0000030721653,2200.0000030721653,2200.0000030721653,2200.000002317513,2200.0000005304787,2200.0000005304787,2200.0000005304787,2200.0000005304787,2200.0000005304787,2200.000000207615,2200.000000207615,2200.000000207615,2200.000000207615,2200.0000000752366,2200.0000000752366,2200.0000000752366,,,,,,,,,,,,,,,,,,,,,
2201.9786971815956,2201.9786971815956,2201.9786971815956,2201.9786971815956,2201.9786971815956,2201.9786971815956,2157.595472919634,2157.595472919634,2157.595472919634,2157.595472919634,2157.595472919634,2157.595472919634,2157.595472919634,2157.595472919634,2157.595472919634,2157.595472919634,2157.595472919634,2157.595472919634,2157.595472919634,2157.595472919634,2157.595472919634,2157.595472919634,2157.595472919634,2157.595472919634,2157.595472919634,2157.595472919634,2157.595472919634,2157.595472919634,2157.595472919634,2157.595472919634,2133.947695627172,2133.947695627172,2133.947695627172,2133.947695627172,2133.947695627172,2133.947695627172,2133.947695627172,2133.947695627172,2133.947695627172,2133.947695627172,2133.947695627172,2133.947695627172,2133.947695627172,2133.947695627172,2133.947695627172,2113.904575836803,2113.904575836803,2113.904575836803,2113.904575836803,2113.904575836803,2113.904575836803,2113.904575836803,2113.904575836803,2113.904575836803,2113.904575836803,2113.904575836803,2113.904575836803,2113.904575836803,2113.904575836803,2113.904575836803,2113.904575836803,2113.904575836803,2113.904575836803,2113.904575836803,2113.904575836803,2113.904575836803,2113.904575836803,2113.904575836803,2107.888498898028,2107.888498898028,2107.888498898028,2107.888498898028,2107.888498898028,2107.888498898028,2107.888498898028,2107.888498898028,2107.888498898028,2107.888498898028,2100.0677532238524,2100.0677532238524,2100.0677532238524,2100.0677532238524,2100.0677532238524,2100.0677532238524,2100.0677532238524,2100.0677532238524,2100.0677532238524,2100.0677532238524,2100.0677532238524,2100.0677532238524,2100.0677532238524,2100.0677532238524,2100.0677532238524,2100.0677532238524,2100.0677532238524,2100.0677532238524,2100.0677532238524,2100.0677532238524,2100.0677532238524,2100.0677532238524,2100.0677532238524,2100.0677532238524,2100.0677532238524,2100.0677532238524,2100.0677532238524,2100.0677532238524,2100.0677532238524,2100.0677532238524,2100.0677532238524,2100.0677532238524,2100.0677532238524,2100.0677532238524,2100.0677532238524,2100.0677532238524,2100.0677532238524,2100.0677532238524,2100.0677532238524,2100.0677532238524,2100.0677532238524,2100.0677532238524,2100.0677532238524,2100.0677532238524,2100.0677532238524,,,,,,,,
2208.1886776434476,2205.580142019008,2200.6925240177025,2149.4805674124705,2149.4805674124705,2149.4805674124705,2149.4805674124705,2149.4805674124705,2149.4805674124705,2149.4805674124705,2149.4805674124705,2149.4805674124705,2149.4805674124705,2149.4805674124705,2149.4805674124705,2149.4805674124705,2149.4805674124705,2149.4805674124705,2149.4805674124705,2149.4805674124705,2149.4805674124705,2149.4805674124705,2149.4805674124705,2149.4805674124705,2121.6463088376786,2121.6463088376786,2121.6463088376786,2121.6463088376786,2121.6463088376786,2121.6463088376786,2121.6463088376786,2121.6463088376786,2121.6463088376786,2121.6463088376786,2121.6463088376786,2121.6463088376786,2121.6463088376786,2121.6463088376786,2121.6463088376786,2121.6463088376786,2121.6463088376786,2121.6463088376786,2121.6463088376786,2121.6463088376786,2121.6463088376786,2121.6463088376786,2121.6463088376786,2121.6463088376786,2121.6463088376786,2121.6463088376786,2121.6463088376786,2121.6463088376786,2121.6463088376786,2121.6463088376786,2121.6463088376786,2121.6463088376786,2121.6463088376786,2121.6463088376786,2121.6463088376786,2121.6463088376786,2121.6463088376786,2121.6463088376786,2121.6463088376786,2121.6463088376786,2121.6463088376786,2121.6463088376786,2120.5059587683563,2120.5059587683563,2120.5059587683563,2120.5059587683563,2120.5059587683563,2111.4281465719973,2105.893772088398,2105.893772088398,2105.893772088398,2105.893772088398,2105.893772088398,2105.893772088398,2105.893772088398,2105.893772088398,2105.893772088398,2105.6211452718203,2103.0366723549805,2103.0366723549805,2103.0366723549805,2103.0366723549805,2102.6475266680472,2102.6475266680472,2102.6475266680472,2102.6475266680472,2102.6475266680472,2102.6475266680472,2102.6475266680472,2102.5414913278637,2100.5802741822117,2100.5802741822117,2100.5802741822117,2100.5802741822117,2100.5802741822117,2100.5802741822117,2100.5802741822117,2100.5802741822117,2100.5802741822117,2100.5802741822117,2100.5802741822117,2100.5802741822117,2100.5802741822117,2100.5802741822117,2100.5802741822117,2100.5802741822117,2100.5802741822117,2100.5802741822117,2100.5802741822117,2100.5802741822117,2100.5802741822117,2100.5802741822117,,,,,,,,,,,,,,,
2211.676217566206,2204.2952850391766,2182.363282235345,2182.363282235345,2172.1795252437682,2172.1795252437682,2172.1795252437682,2172.1795252437682,2172.1795252437682,2172.1795252437682,2172.1795252437682,2172.1795252437682,2172.1795252437682,2172.1795252437682,2172.1795252437682,2172.1795252437682,2142.5031768068,2142.5031768068,2142.5031768068,2142.5031768068,2142.5031768068,2142.5031768068,2142.5031768068,2142.5031768068,2142.5031768068,2142.5031768068,2142.5031768068,2142.5031768068,2142.5031768068,2142.5031768068,2142.5031768068,2142.5031768068,2142.5031768068,2142.5031768068,2142.5031768068,2142.5031768068,2142.5031768068,2142.5031768068,2142.5031768068,2142.5031768068,2142.5031768068,2142.5031768068,2142.5031768068,2142.5031768068,2142.5031768068,2142.5031768068,2142.5031768068,2142.5031768068,2142.5031768068,2142.5031768068,2142.5031768068,2142.5031768068,2142.5031768068,2142.5031768068,2142.5031768068,2142.5031768068,2142.5031768068,2134.4345684887844,2134.4345684887844,2134.4345684887844,2134.4345684887844,2131.760999649475,2131.760999649475,2128.9028967832855,2128.9028967832855,2124.837950838612,2118.8793646478766,2110.946058113461,2110.946058113461,2110.946058113461,2110.946058113461,2110.946058113461,2109.447936988332,2108.801739267127,2108.801739267127,2104.2704562334375,2104.2704562334375,2104.2704562334375,2104.2704562334375,2104.2704562334375,2104.2704562334375,2104.2704562334375,2104.2704562334375,2101.8291709452997,2101.8291709452997,2101.8291709452997,2101.8291709452997,2101.8291709452997,2101.8291709452997,2101.8291709452997,2101.8291709452997,2101.8291709452997,2101.8291709452997,2101.8291709452997,2101.8291709452997,2101.8291709452997,2101.8291709452997,2101.8291709452997,2101.8291709452997,2101.8291709452997,2101.8291709452997,2101.8291709452997,2101.8291709452997,2101.8291709452997,2101.8291709452997,2101.472872009702,2100.532802093426,2100.532802093426,2100.532802093426,2100.532802093426,2100.3237016099283,2100.3237016099283,2100.3237016099283,2100.3237016099283,2100.3237016099283,2100.3237016099283,2100.3237016099283,2100.3237016099283,2100.131749149191,2100.131749149191,2100.131749149191,2100.131749149191,2100.131749149191,,,,,,,,
2202.4139422661633,2202.4139422661633,2202.4139422661633,2202.4139422661633,2201.7961710418276,2201.7961710418276,2201.4603166016127,2201.248661866443,2201.248661866443,2201.248661866443,2201.248661866443,2200.919333429279,2200.919333429279,2200.7199961264664,2200.654000541944,2200.654000541944,2200.654000541944,2200.654000541944,2200.654000541944,2200.654000541944,2200.654000541944,2200.4561808553426,2200.4561808553426,2200.4561808553426,2200.4561808553426,2200.551220257922,2200.551220257922,2200.551220257922,2200.551220257922,2200.537391397972,2200.537391397972,2200.537391397972,2200.537391397972,2200.537391397972,2200.537391397972,2200.537391397972,2200.537391397972,2200.537391397972,2200.537391397972,2200.4594728660013,2200.4594728660013,2200.4594728660013,2200.4594728660013,2200.4594728660013,2200.4594728660013,2200.4594728660013,2200.4594728660013,2200.4594728660013,2200.4594728660013,2200.4594728660013,2200.4594728660013,2200.430492394698,2200.430492394698,2200.430492394698,2200.430492394698,2200.1113394511403,2200.1113394511403,2200.1113394511403,2200.1113394511403,2200.035070855659,2200.035070855659,2200.035070855659,2200.035070855659,2200.035070855659,2200.035070855659,2200.035070855659,2200.035070855659,2200.035070855659,2200.035070855659,2200.035070855659,2200.035070855659,2200.035070855659,2200.035070855659,2200.035070855659,2200.035070855659,2200.035070855659,2200.035070855659,2200.035070855659,2200.035070855659,2200.035070855659,2200.035070855659,2200.035070855659,2200.035070855659,2200.035070855659,2200.035070855659,2200.035070855659,2200.035070855659,2200.035070855659,2200.035070855659,2200.010611452655,2200.007936158959,2200.007936158959,2200.007936158959,2200.007936158959,2200.007936158959,2200.007936158959,2200.007936158959,2200.0041752740594,2200.0008542965547,2200.0008542965547,2200.0008542965547,2200.0008542965547,2200.0008542965547,2200.0008542965547,2200.0001944961828,2200.0001944961828,2200.0000970317888,2200.0000724738697,2200.0000500278943,2200.0000500278943,2200.0000500278943,2200.0000500278943,2200.0000500278943,,,,,,,,,,,,,,,,,,
2128.4949780456163,2128.4949780456163,2128.4949780456163,2128.4949780456163,2128.4949780456163,2128.4949780456163,2128.4949780456163,2128.4949780456163,2128.4949780456163,2128.4949780456163,2128.4949780456163,2128.4949780456163,2128.4949780456163,2128.4949780456163,2128.4949780456163,2128.4949780456163,2128.4949780456163,2128.4949780456163,2128.4949780456163,2128.4949780456163,2128.4949780456163,2128.4949780456163,2128.4949780456163,2128.4949780456163,2128.4949780456163,2128.4949780456163,2128.4949780456163,2128.4949780456163,2128.4949780456163,2128.4949780456163,2127.2180962973684,2127.2180962973684,2127.2180962973684,2127.2180962973684,2127.2180962973684,2127.2180962973684,2127.2180962973684,2127.2180962973684,2127.2180962973684,2127.2180962973684,2124.7841816938294,2124.7841816938294,2114.2047657568346,2114.2047657568346,2114.2047657568346,2114.2047657568346,2114.2047657568346,2114.2047657568346,2114.2047657568346,2114.2047657568346,2114.2047657568346,2114.2047657568346,2114.2047657568346,2109.35690867497,2103.931754587879,2103.931754587879,2103.931754587879,2103.931754587879,2101.794261991787,2101.2365280622544,2101.2365280622544,2101.2365280622544,2101.2365280622544,2101.2365280622544,2101.2365280622544,2101.2365280622544,2101.2365280622544,2101.2365280622544,2101.2365280622544,2100.1311440067716,2100.1311440067716,2100.1311440067716,2100.1311440067716,2100.1311440067716,2100.1311440067716,2100.1311440067716,2100.1311440067716,2100.1311440067716,2100.1311440067716,2100.1311440067716,2100.1311440067716,2100.1311440067716,2100.1311440067716,2100.1311440067716,2100.1311440067716,2100.1311440067716,2100.1311440067716,2100.1311440067716,2100.1311440067716,2100.1311440067716,2100.1311440067716,2100.1311440067716,2100.1311440067716,2100.1311440067716,2100.1311440067716,2100.1311440067716,2100.1311440067716,2100.1311440067716,2100.1311440067716,2100.1311440067716,2100.1311440067716,2100.1311440067716,2100.1107000793095,2100.0811515278397,2100.0811515278397,2100.0736426216117,2100.0268047078516,2100.0268047078516,2100.0268047078516,2100.0268047078516,2100.0181207476244,2100.013664323923,2100.005239611924,2100.005239611924,2100.0043641041934,2100.0043641041934,,,,,,,,,,,,,,,
