300.08779230681273,300.08779230681273,300.08779230681273,300.08779230681273,300.08779230681273,300.08779230681273,300.08779230681273,300.03999932530746,300.03999932530746,300.03999932530746,300.03999932530746,300.0071495945645,300.0071495945645,300.0071495945645,300.0035755772626,300.0035755772626,300.0035755772626,300.0035755772626,300.0035755772626,300.0035755772626,300.0035755772626,300.0020255705087,300.0020255705087,300.0020255705087,300.0020255705087,300.0035755772626,300.0035755772626,300.0031673217627,300.0031673217627,300.0031673217627,300.0031673217627,300.0031673217627,300.0031673217627,300.0031673217627,300.0031673217627,300.0002509285591,300.0002509285591,300.0002509285591,300.0002509285591,300.0002509285591,300.0002509285591,300.0002509285591,300.0002509285591,300.00014617115585,300.0000171821877,300.0000171821877,300.0000171821877,300.0000171821877,300.0000171821877,300.0000171821877,300.0000171821877,300.0000171821877,300.0000171821877,300.0000171821877,300.0000171821877,300.0000076553277,300.00000437991156,300.00000011260215,300.00000011260215,300.00000011260215,300.00000011260215,300.00000011260215,300.00000011260215,300.00000011260215,300.0000000422998,300.0000000422998,300.0000000422998,300.0000000422998,300.0000000422998,300.0000000422998,300.0000000176137,300.0000000176137,300.0000000018193,300.0000000018193,300.0000000018193,300.0000000018193,300.0000000018193,300.00000000120866,300.0000000003566,300.0000000003566,300.0000000003566,300.0000000003566,300.00000000035084,300.00000000015234,300.00000000015234,300.00000000015234,300.00000000015234,300.00000000015234,300.000000000138,300.0000000000007,300.0000000000007,300.0000000000007,300.0000000000007,300.0000000000007,300.0000000000007,300.00000000000057,300.00000000000057,300.00000000000057,300.00000000000057,300.00000000000057,300.00000000000057,300.00000000000057,300.00000000000057,300.00000000000057,300.00000000000006,300.00000000000006,300.00000000000006,300.00000000000006,300.00000000000006,300.00000000000006,300.00000000000006,300.0,300.0,300.0,300.0,300.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300.15118705423896,300.0039588790693,300.0039588790693,300.0039588790693,300.0039588790693,300.0039588790693,300.0039588790693,300.0039588790693,300.0039588790693,300.0039588790693,300.0039588790693,300.0039588790693,300.0039588790693,300.0039588790693,300.0039588790693,300.0039588790693,300.0039588790693,300.0039588790693,300.0039588790693,300.0039588790693,300.0039588790693,300.0039588790693,300.0017456947418,300.0017456947418,300.0017456947418,300.0186193912904,300.0186193912904,300.0186193912904,300.0186193912904,300.0186193912904,300.0186193912904,300.0186193912904,300.014719189365,300.014719189365,300.014719189365,300.014719189365,300.00138349646954,300.0013413403614,300.0013413403614,300.0013413403614,300.00079932739544,300.00079932739544,300.00015814567183,300.00015814567183,300.000060369852,300.000060369852,300.00003732764554,300.00002175878745,300.00002175878745,300.00002175878745,300.00002175878745,300.00002175878745,300.00002175878745,300.0000147866353,300.0000147866353,300.0000147866353,300.00000209964287,300.0000001859041,300.0000001859041,300.0000001859041,300.0000001859041,300.0000001859041,300.0000000034671,300.0000000034671,300.0000000034671,300.0000000034671,300.0000000034671,300.0000000034671,300.0000000034671,300.0000000034671,300.0000000034671,300.0000000034671,300.0000000034671,300.0000000034671,300.0000000034671,300.0000000034671,300.0000000034671,300.0000000034671,300.00000000150646,300.00000000150646,300.00000000150646,300.00000000150646,300.00000000150646,300.00000000150646,300.00000000150646,300.00000000150646,300.0000000004837,300.0000000004837,300.0000000002239,300.00000000005394,300.00000000005394,300.00000000005394,300.00000000005394,300.00000000005394,300.0000000000325,300.0000000000151,300.0000000000151,300.0000000000083,300.00000000000057,300.00000000000057,300.00000000000057,300.00000000000057,300.00000000000057,300.00000000000017,300.00000000000017,300.00000000000017,300.00000000000017,300.00000000000017,300.00000000000017,300.00000000000017,300.00000000000017,300.00000000000017,300.0000000000001,300.00000000000006,300.00000000000006,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,,,,,,,,,,,,,,,,,,,,,,,
300.1615561371744,300.0488059013616,300.0488059013616,300.0488059013616,300.0488059013616,300.0488059013616,300.0320752892979,300.0009288490085,300.0009288490085,300.0009288490085,300.0009288490085,300.0009288490085,300.0009288490085,300.0009288490085,300.0001344340343,300.0001344340343,300.0001344340343,300.0001344340343,300.0001344340343,300.0001344340343,300.0001344340343,300.0001344340343,300.0001344340343,300.0001344340343,300.0001344340343,300.00742193341705,300.00742193341705,300.00742193341705,300.00742193341705,300.0002403149724,300.0002403149724,300.0002403149724,300.0002403149724,300.0002403149724,300.0002403149724,300.0002403149724,300.0001000989118,300.0001000989118,300.0001000989118,300.00007561239,300.00007561239,300.0000528206099,300.0000528206099,300.0000528206099,300.0000528206099,300.00003237570013,300.0000286827676,300.0000040787265,300.0000040787265,300.0000037655513,300.0000037655513,300.0000037655513,300.0000037655513,300.00000135098514,300.00000135098514,300.00000135098514,300.00000135098514,300.00000044439105,300.00000044439105,300.0000004261634,300.0000001636567,300.0000000303582,300.0000000087221,300.0000000087221,300.0000000087221,300.0000000087221,300.0000000087221,300.0000000087221,300.0000000087221,300.0000000087221,300.00000000338815,300.00000000338815,300.00000000338815,300.00000000338815,300.00000000338815,300.00000000338815,300.0000000005173,300.0000000005173,300.0000000005173,300.0000000005173,300.0000000001354,300.0000000001354,300.0000000001354,300.0000000001354,300.0000000001354,300.00000000000335,300.00000000000335,300.00000000000335,300.00000000000335,300.00000000000335,300.00000000000335,300.00000000000335,300.00000000000165,300.00000000000165,300.00000000000165,300.00000000000125,300.0000000000004,300.0000000000004,300.0000000000004,300.0000000000004,300.0000000000004,300.0000000000004,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300.5077603924502,300.1678563231905,300.1678563231905,300.1678563231905,300.1678563231905,300.1678563231905,300.1678563231905,300.0221067360787,300.0221067360787,300.0221067360787,300.0221067360787,300.0221067360787,300.0221067360787,300.0221067360787,300.00516674163384,300.00516674163384,300.00516674163384,300.00516674163384,300.00516674163384,300.00516674163384,300.00516674163384,300.00516674163384,300.00516674163384,300.00516674163384,300.00516674163384,300.00516674163384,300.00516674163384,300.00516674163384,300.00516674163384,300.0015595553849,300.0015595553849,300.0015595553849,300.0015595553849,300.0015595553849,300.0005293634235,300.0005293634235,300.0005293634235,300.0005293634235,300.0003699426609,300.00005129068927,300.00005129068927,300.00005129068927,300.00005129068927,300.00000061403887,300.00000061403887,300.00000061403887,300.00000061403887,300.00000061403887,300.00000061403887,300.00000061403887,300.00000061403887,300.00000061403887,300.00000061403887,300.00000061403887,300.00000061403887,300.00000061403887,300.0000002557471,300.0000002557471,300.0000002557471,300.0000002557471,300.0000002557471,300.0000002557471,300.000000018053,300.000000018053,300.00000001722486,300.00000001722486,300.00000001722486,300.00000001722486,300.00000001722486,300.0000000043968,300.0000000043968,300.0000000043968,300.0000000004496,300.0000000004496,300.0000000004254,300.0000000000651,300.0000000000651,300.0000000000651,300.0000000000651,300.0000000000651,300.0000000000651,300.0000000000651,300.0000000000651,300.0000000000651,300.0000000000064,300.0000000000064,300.0000000000064,300.0000000000064,300.0000000000064,300.0000000000064,300.0000000000064,300.0000000000064,300.0000000000064,300.0000000000064,300.0000000000058,300.0000000000013,300.0000000000009,300.0000000000009,300.00000000000006,300.00000000000006,300.00000000000006,300.00000000000006,300.00000000000006,300.00000000000006,300.00000000000006,300.00000000000006,300.00000000000006,300.00000000000006,300.0,300.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
301.96614593657415,300.5788677979502,300.5788677979502,300.0912715433448,300.0912715433448,300.0912715433448,300.01198035165334,300.00313582065706,300.00313582065706,300.00313582065706,300.00313582065706,300.00313582065706,300.00313582065706,300.00313582065706,300.00313582065706,300.00313582065706,300.00313582065706,300.00313582065706,300.00313582065706,300.00313582065706,300.00313582065706,300.00313582065706,300.00313582065706,300.00096709623216,300.00096709623216,300.0027305251239,300.0027305251239,300.0027305251239,300.0027305251239,300.0027305251239,300.0027305251239,300.0010780730663,300.0002524765906,300.0002524765906,300.0002524765906,300.0000857105912,300.00002944881834,300.00002944881834,300.00002944881834,300.00002944881834,300.00002944881834,300.0000010306756,300.0000010306756,300.0000010306756,300.0000010306756,300.0000010306756,300.0000010306756,300.0000005257067,300.0000005257067,300.0000005257067,300.0000005257067,300.0000005257067,300.0000005257067,300.0000005257067,300.0000005257067,300.0000005257067,300.0000005257067,300.0000005257067,300.0000005257067,300.00000019806214,300.00000019806214,300.00000019806214,300.00000019806214,300.0000000985889,300.0000000005002,300.0000000005002,300.0000000005002,300.0000000005002,300.0000000005002,300.0000000005002,300.0000000005002,300.0000000005002,300.0000000005002,300.00000000012517,300.00000000012517,300.00000000012517,300.00000000012517,300.00000000012517,300.00000000012517,300.00000000006645,300.0000000000469,300.0000000000469,300.0000000000469,300.0000000000114,300.0000000000079,300.0000000000079,300.0000000000079,300.0000000000071,300.0000000000044,300.0000000000023,300.0000000000023,300.0000000000023,300.0000000000023,300.0000000000001,300.0000000000001,300.0000000000001,300.0000000000001,300.0000000000001,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300.2702120972807,300.2702120972807,300.0465735021056,300.0465735021056,300.0465735021056,300.0465735021056,300.0465735021056,300.0465735021056,300.0465735021056,300.0465735021056,300.03842692644025,300.03343806877473,300.03343806877473,300.0125196386998,300.0125196386998,300.0125196386998,300.0125196386998,300.0125196386998,300.0007000735678,300.0007000735678,300.0007000735678,300.00021526763663,300.00021526763663,300.00021526763663,300.00021526763663,300.0007000735678,300.0007000735678,300.0002872634675,300.0002872634675,300.0002872634675,300.0002872634675,300.0002872634675,300.0002872634675,300.00019677139636,300.00019677139636,300.00019677139636,300.00014582257626,300.00011767957733,300.00011767957733,300.0000118721391,300.0000118721391,300.0000118721391,300.0000118721391,300.0000118721391,300.0000118721391,300.0000118721391,300.0000025242086,300.0000025242086,300.0000003247997,300.0000003247997,300.0000003247997,300.0000003247997,300.0000003247997,300.0000003247997,300.0000003247997,300.0000003247997,300.0000003247997,300.0000003247997,300.0000000823177,300.0000000823177,300.0000000133487,300.0000000133487,300.0000000133487,300.0000000133487,300.0000000133487,300.0000000133487,300.00000000699845,300.00000000699845,300.00000000699845,300.00000000699845,300.00000000699845,300.00000000430003,300.00000000430003,300.0000000001681,300.0000000001681,300.0000000001681,300.0000000001681,300.0000000001681,300.0000000001681,300.0000000001681,300.0000000001681,300.0000000001681,300.0000000001681,300.0000000000396,300.00000000000244,300.00000000000244,300.00000000000244,300.00000000000244,300.00000000000244,300.00000000000244,300.00000000000074,300.00000000000074,300.00000000000074,300.00000000000074,300.00000000000074,300.00000000000074,300.00000000000074,300.00000000000074,300.0000000000006,300.0000000000006,300.0000000000006,300.0000000000006,300.0000000000005,300.0000000000005,300.0000000000004,300.0000000000004,300.00000000000034,300.00000000000034,300.00000000000034,300.00000000000017,300.00000000000017,300.00000000000006,300.00000000000006,300.00000000000006,300.00000000000006,300.00000000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300.69183947173997,300.3497968373487,300.3497968373487,300.3497968373487,300.3497968373487,300.3497968373487,300.3497968373487,300.24055035256754,300.24055035256754,300.06651227078623,300.03095144621693,300.03095144621693,300.03095144621693,300.03095144621693,300.0148020538629,300.0148020538629,300.0148020538629,300.0122986329712,300.0122986329712,300.0122986329712,300.0122986329712,300.0122986329712,300.00031876423265,300.00031876423265,300.00031876423265,300.0088396497452,300.0088396497452,300.0088396497452,300.00433403385415,300.00433403385415,300.00433403385415,300.00433403385415,300.00433403385415,300.0005526081317,300.0001386229607,300.0001386229607,300.0001386229607,300.0001386229607,300.0001386229607,300.0001386229607,300.00000682380164,300.00000682380164,300.00000682380164,300.00000682380164,300.00000682380164,300.00000682380164,300.0000048186421,300.0000048186421,300.0000048186421,300.0000048186421,300.0000048186421,300.0000048186421,300.0000048186421,300.0000048186421,300.0000048186421,300.0000048186421,300.0000039387464,300.0000002501235,300.00000009815335,300.00000009815335,300.00000009815335,300.00000009815335,300.00000009815335,300.00000002015616,300.00000001354834,300.0000000053156,300.0000000053156,300.0000000053156,300.0000000053156,300.0000000053156,300.00000000128,300.00000000128,300.00000000128,300.00000000128,300.00000000128,300.00000000128,300.00000000128,300.00000000128,300.00000000128,300.0000000008971,300.0000000008971,300.0000000008971,300.0000000008971,300.00000000015194,300.00000000015194,300.0000000000685,300.0000000000685,300.0000000000685,300.0000000000685,300.00000000005866,300.00000000005866,300.0000000000572,300.0000000000572,300.0000000000021,300.0000000000021,300.0000000000021,300.0000000000021,300.0000000000021,300.00000000000085,300.00000000000085,300.00000000000085,300.00000000000085,300.00000000000085,300.00000000000085,300.00000000000085,300.00000000000006,300.00000000000006,300.00000000000006,300.00000000000006,300.00000000000006,300.00000000000006,300.00000000000006,300.00000000000006,300.00000000000006,300.00000000000006,300.00000000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300.86822493040205,300.4350031679953,300.4350031679953,300.17239922721933,300.0741786970466,300.0741786970466,300.0741786970466,300.0741786970466,300.0741786970466,300.0741786970466,300.0741786970466,300.0741786970466,300.0741786970466,300.0741786970466,300.0741786970466,300.0067344592629,300.0067344592629,300.0067344592629,300.0067344592629,300.0067344592629,300.0067344592629,300.0067344592629,300.0061758947876,300.0061758947876,300.0061758947876,300.0061758947876,300.0061758947876,300.0061758947876,300.0061758947876,300.0061758947876,300.0061758947876,300.0061758947876,300.0061758947876,300.0061758947876,300.0061758947876,300.0048001516256,300.00160136085117,300.00080877883585,300.00080877883585,300.00080877883585,300.00076638316625,300.0001622627097,300.0001622627097,300.0000517269078,300.0000517269078,300.0000517269078,300.0000517269078,300.0000217143917,300.00000896567786,300.00000526860435,300.00000104954864,300.00000104954864,300.00000104954864,300.00000104954864,300.00000104954864,300.00000104954864,300.00000104954864,300.00000104954864,300.00000104954864,300.000000492854,300.000000492854,300.00000029504395,300.00000029504395,300.00000004005506,300.00000004005506,300.00000004005506,300.00000004005506,300.00000004005506,300.00000001130456,300.00000001130456,300.00000001130456,300.00000001130456,300.00000001130456,300.00000001130456,300.00000001130456,300.0000000107631,300.0000000017721,300.0000000017721,300.0000000017721,300.0000000017721,300.0000000017721,300.0000000017721,300.0000000017721,300.0000000017721,300.00000000071066,300.00000000071066,300.00000000021606,300.00000000021606,300.00000000002376,300.00000000002376,300.00000000002376,300.00000000002376,300.00000000002376,300.00000000002376,300.00000000002024,300.00000000002024,300.00000000002024,300.0000000000084,300.0000000000084,300.0000000000084,300.0000000000084,300.0000000000084,300.00000000000824,300.00000000000136,300.00000000000136,300.0000000000009,300.0000000000009,300.00000000000085,300.0000000000002,300.0000000000002,300.0000000000002,300.0000000000002,300.0000000000001,300.00000000000006,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,,,,,,,,,,,,,,,,,,,,,,,
300.5117880068698,300.5117880068698,300.12573752535735,300.12573752535735,300.12573752535735,300.12573752535735,300.0385342809077,300.0385342809077,300.0385342809077,300.0385342809077,300.0385342809077,300.0385342809077,300.0385342809077,300.0061474488343,300.0061474488343,300.0006924949128,300.0006924949128,300.0006924949128,300.0006924949128,300.0006924949128,300.0000874452527,300.0000874452527,300.0000874452527,300.0000874452527,300.0000874452527,300.0006924949128,300.0006924949128,300.0006924949128,300.0006924949128,300.0006924949128,300.0006924949128,300.0006924949128,300.0006924949128,300.0006924949128,300.0006924949128,300.0006924949128,300.0006924949128,300.0006924949128,300.0006924949128,300.0006924949128,300.0006924949128,300.00018984481045,300.00018984481045,300.00012495749206,300.00012495749206,300.00012495749206,300.0000586116066,300.0000586116066,300.0000586116066,300.00001777610015,300.00001777610015,300.0000113140328,300.000010819311,300.00000356870277,300.00000356870277,300.00000356870277,300.00000356870277,300.0000022435192,300.0000022435192,300.0000022435192,300.0000012628066,300.0000001794086,300.0000001794086,300.0000001794086,300.0000001794086,300.0000001794086,300.0000001794086,300.0000001794086,300.0000001074334,300.0000000342133,300.0000000325905,300.0000000325905,300.0000000325905,300.00000001284354,300.00000001284354,300.0000000121776,300.0000000121776,300.0000000121776,300.00000000766596,300.0000000073281,300.00000000066143,300.00000000066143,300.00000000066143,300.00000000066143,300.00000000066143,300.00000000066143,300.000000000223,300.000000000223,300.000000000223,300.00000000007554,300.00000000007554,300.00000000007554,300.00000000002694,300.00000000002694,300.00000000002694,300.00000000002694,300.00000000001364,300.00000000001364,300.00000000001364,300.00000000001125,300.00000000001125,300.00000000001125,300.00000000001125,300.00000000000085,300.00000000000085,300.00000000000085,300.00000000000085,300.00000000000085,300.00000000000045,300.0000000000001,300.0000000000001,300.0000000000001,300.0000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300.0299710703814,300.0299710703814,300.0299710703814,300.0299710703814,300.0299710703814,300.0299710703814,300.0299710703814,300.0299710703814,300.0299710703814,300.0299710703814,300.0299710703814,300.0299710703814,300.006576473717,300.006576473717,300.006576473717,300.006576473717,300.006576473717,300.006576473717,300.006576473717,300.006576473717,300.006576473717,300.006576473717,300.006576473717,300.006576473717,300.0056835558994,300.006576473717,300.006576473717,300.006576473717,300.006576473717,300.006576473717,300.006576473717,300.006576473717,300.006576473717,300.006576473717,300.006576473717,300.006576473717,300.0007949134864,300.0007949134864,300.0007949134864,300.0007949134864,300.0005940102876,300.0005940102876,300.0005940102876,300.0005940102876,300.0005940102876,300.0005497038646,300.000489609259,300.00032116371744,300.00032116371744,300.00016590788425,300.00016590788425,300.00009416373035,300.0000431894399,300.0000431894399,300.0000431894399,300.0000431894399,300.00000899710966,300.00000899710966,300.00000497374475,300.0000010348329,300.0000010348329,300.0000010348329,300.0000010348329,300.0000010348329,300.00000056917764,300.00000051839436,300.0000002263493,300.0000002263493,300.0000002263493,300.0000002263493,300.0000002263493,300.0000002263493,300.00000009738875,300.00000009738875,300.00000009738875,300.00000005158404,300.00000005158404,300.00000005158404,300.0000000063995,300.0000000033265,300.0000000033265,300.0000000033265,300.0000000033265,300.000000000674,300.000000000674,300.000000000674,300.000000000674,300.000000000674,300.000000000674,300.000000000674,300.000000000674,300.00000000048885,300.00000000048885,300.0000000004627,300.0000000004627,300.0000000000209,300.0000000000209,300.0000000000209,300.0000000000209,300.0000000000209,300.0000000000209,300.0000000000209,300.0000000000209,300.0000000000128,300.0000000000017,300.0000000000017,300.0000000000017,300.0000000000017,300.0000000000017,300.0000000000017,300.0000000000017,300.0000000000017,300.0000000000017,300.0000000000017,300.00000000000034,300.00000000000034,300.00000000000034,300.00000000000006,300.00000000000006,300.00000000000006,300.00000000000006,300.00000000000006,300.00000000000006,,,,,,,,,,,,,,,,,,,,,,,
