2829.1835596890232,2622.5949870695126,2622.5949870695126,2622.5949870695126,2622.4758618875308,2622.4758618875308,2622.4758618875308,2622.4758618875308,2622.4758618875308,2622.4758618875308,2622.4758618875308,2622.4758618875308,2622.4758618875308,2622.4758618875308,2622.4758618875308,2622.4758618875308,2622.4758618875308,2584.63550592166,2584.63550592166,2584.63550592166,2548.288004095087,2519.6420165221207,2519.6420165221207,2519.6420165221207,2519.6420165221207,2519.6420165221207,2519.6420165221207,2519.6420165221207,2519.6420165221207,2519.6420165221207,2519.587549986708,2519.234936986434,2519.234936986434,2519.234936986434,2519.234936986434,2506.3068879148655,2500.6405218081773,2500.6405218081773,2500.6405218081773,2500.6405218081773,2500.6405218081773,2500.6405218081773,2500.432638628432,2500.432638628432,2500.286632439889,2500.286632439889,2500.2785265501348,2500.2785265501348,2500.2785265501348,2500.2785265501348,2500.1552122611615,2500.150578953824,2500.150578953824,2500.1034867152766,2500.0380641589745,2500.0380641589745,2500.018946936743,2500.018946936743,2500.018946936743,2500.018946936743,2500.018946936743,2500.018946936743,2500.0130762237964,2500.0130762237964,2500.0063512537713,2500.0063512537713,2500.0058251338482,2500.0037010427636,2500.002286089073,2500.002286089073,2500.002195299545,2500.001493258167,2500.00079494139,2500.00079494139,2500.00079494139,2500.0002585109387,2500.000030309713,2500.000030309713,2500.000030309713,2500.000030309713,2500.000030309713,2500.0000102691674,2500.0000102691674,2500.0000102691674,2500.0000102691674,2500.0000102691674,2500.0000102691674,2500.0000102691674,2500.0000102691674,2500.000004378388,2500.000004378388,2500.0000028771146,2500.000000898763,2500.000000898763,2500.000000898763,2500.0000002845086,2500.0000002845086,2500.0000002845086,2500.0000002713373,2500.00000009638,2500.00000009638,2500.000000072203,2500.000000072203,2500.0000000546306,2500.0000000361106,2500.000000023333,2500.000000019827,2500.0000000188456,2500.0000000112955,2500.0000000112955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2669.78192286173,2669.78192286173,2669.78192286173,2669.78192286173,2669.78192286173,2669.78192286173,2669.78192286173,2669.78192286173,2669.78192286173,2669.78192286173,2669.78192286173,2504.6932004290047,2504.6932004290047,2504.6932004290047,2504.6932004290047,2504.6932004290047,2504.6932004290047,2504.6932004290047,2504.6932004290047,2504.6932004290047,2504.6932004290047,2504.6932004290047,2504.6932004290047,2504.0521956352954,2504.0521956352954,2511.2742436775325,2510.8438153995107,2509.2701690235394,2509.2701690235394,2509.2701690235394,2509.2701690235394,2502.242013205849,2502.242013205849,2502.242013205849,2502.242013205849,2500.6906550619074,2500.6906550619074,2500.6906550619074,2500.6906550619074,2500.6906550619074,2500.633541188609,2500.633541188609,2500.4632316921684,2500.0765176117047,2500.0765176117047,2500.0765176117047,2500.0765176117047,2500.0765176117047,2500.074756922866,2500.074756922866,2500.0406687754003,2500.0406687754003,2500.0340203140345,2500.0108504760187,2500.0108504760187,2500.0108504760187,2500.001821793666,2500.001821793666,2500.001821793666,2500.001821793666,2500.001821793666,2500.001821793666,2500.001821793666,2500.001821793666,2500.0014552539037,2500.0009920401976,2500.0009920401976,2500.000361410915,2500.000361410915,2500.000361410915,2500.0001863307834,2500.0001863307834,2500.000124963644,2500.000124963644,2500.000032881967,2500.000032881967,2500.000032881967,2500.0000224352475,2500.000009003226,2500.000009003226,2500.000009003226,2500.000009003226,2500.000005472856,2500.0000046776217,2500.0000046776217,2500.00000443032,2500.0000035459148,2500.0000035459148,2500.000001839386,2500.0000014103866,2500.0000014103866,2500.000000333484,2500.000000333484,2500.000000333484,2500.000000333484,2500.000000176364,2500.000000176364,2500.000000176364,2500.000000162732,2500.0000000413943,2500.0000000413943,2500.0000000413943,2500.0000000185178,2500.0000000185178,2500.0000000185178,2500.0000000185178,2500.0000000185178,2500.0000000090217,2500.0000000089585,2500.0000000089585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751.6596480608814,2751.6596480608814,2751.6596480608814,2751.6596480608814,2751.6596480608814,2751.6596480608814,2751.6596480608814,2673.6229366097655,2673.6229366097655,2665.108278448905,2665.108278448905,2665.108278448905,2665.108278448905,2665.108278448905,2665.108278448905,2521.7517109368946,2521.7517109368946,2521.7517109368946,2521.7517109368946,2521.7517109368946,2521.7517109368946,2507.246900768885,2507.246900768885,2507.246900768885,2507.246900768885,2507.246900768885,2503.8935452104165,2503.8935452104165,2503.8935452104165,2503.8935452104165,2503.8935452104165,2503.8935452104165,2503.8935452104165,2503.8935452104165,2503.8935452104165,2502.785600989821,2502.785600989821,2502.785600989821,2502.785600989821,2502.785600989821,2500.9737124131602,2500.9737124131602,2500.8094268671375,2500.8094268671375,2500.528158775809,2500.5196730268253,2500.459545176893,2500.0850897069636,2500.0850897069636,2500.0850897069636,2500.0850897069636,2500.0850897069636,2500.0850897069636,2500.0557223856044,2500.0340564433773,2500.0219913990245,2500.0219913990245,2500.0181112047667,2500.0089971720226,2500.0089971720226,2500.0077972649747,2500.0070367236385,2500.0070367236385,2500.002065602931,2500.002042032787,2500.0012056082405,2500.000623092007,2500.000623092007,2500.000623092007,2500.0001209359675,2500.0001209359675,2500.0001209359675,2500.0001209359675,2500.0000926102625,2500.000082058584,2500.0000251744013,2500.0000251744013,2500.0000251744013,2500.0000246623617,2500.0000058221603,2500.0000058221603,2500.0000058221603,2500.0000020019193,2500.0000019895188,2500.0000019895188,2500.0000019895188,2500.0000005993206,2500.0000005993206,2500.0000005993206,2500.000000531211,2500.000000531211,2500.000000531211,2500.000000531211,2500.000000274674,2500.000000274674,2500.000000137973,2500.000000137973,2500.000000137973,2500.000000137973,2500.000000036701,2500.000000036701,2500.000000036701,2500.000000036701,2500.0000000087416,2500.0000000087416,2500.0000000085547,2500.0000000082878,2500.0000000065593,2500.0000000065593,2500.0000000065593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521.652075354963,2521.652075354963,2521.652075354963,2521.652075354963,2521.652075354963,2521.652075354963,2521.652075354963,2521.652075354963,2521.652075354963,2521.652075354963,2521.652075354963,2521.652075354963,2521.652075354963,2521.652075354963,2521.652075354963,2521.652075354963,2521.652075354963,2521.652075354963,2521.652075354963,2521.652075354963,2503.4020312512857,2503.4020312512857,2503.4020312512857,2503.4020312512857,2503.4020312512857,2503.4020312512857,2503.4020312512857,2503.4020312512857,2503.4020312512857,2503.4020312512857,2503.4020312512857,2503.4020312512857,2503.4020312512857,2503.4020312512857,2501.573968476085,2501.1977180751715,2500.7523689983846,2500.7523689983846,2500.7523689983846,2500.7523689983846,2500.1560622700363,2500.1560622700363,2500.1560622700363,2500.1229220340647,2500.1229220340647,2500.1081709799364,2500.1081709799364,2500.0746528826207,2500.0580449464323,2500.0162546990146,2500.015533228709,2500.0155142285757,2500.0155142285757,2500.0105228623684,2500.0105228623684,2500.0105228623684,2500.0029005073775,2500.0029005073775,2500.0014599878373,2500.0009284768585,2500.0009284768585,2500.0008254096324,2500.0008254096324,2500.0008254096324,2500.0005389647204,2500.000117834633,2500.000117834633,2500.000117834633,2500.0000567334846,2500.0000567334846,2500.0000567334846,2500.0000567334846,2500.0000567334846,2500.000042448889,2500.0000293340345,2500.000026046607,2500.000006858547,2500.000006858547,2500.000006858547,2500.000006858547,2500.0000067201845,2500.0000067201845,2500.000000591038,2500.000000591038,2500.000000591038,2500.000000591038,2500.000000591038,2500.000000591038,2500.000000591038,2500.000000591038,2500.0000005070965,2500.0000005070965,2500.0000002238125,2500.0000000467253,2500.0000000467253,2500.0000000467253,2500.0000000467253,2500.000000015829,2500.0000000023056,2500.0000000023056,2500.0000000023056,2500.0000000023056,2500.0000000023056,2500.0000000023056,2500.0000000023056,2500.0000000023056,2500.0000000023056,2500.000000001713,2500.0000000011783,2500.0000000011783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2644.6213961893723,2644.6213961893723,2644.6213961893723,2644.6213961893723,2644.6213961893723,2644.6213961893723,2644.6213961893723,2644.6213961893723,2644.6213961893723,2644.6213961893723,2632.9443066247673,2632.9443066247673,2632.9443066247673,2632.9443066247673,2632.9443066247673,2583.988512118967,2583.988512118967,2583.988512118967,2583.988512118967,2508.593611402775,2508.593611402775,2508.593611402775,2508.593611402775,2508.593611402775,2508.593611402775,2514.458536633751,2514.458536633751,2505.109580514908,2505.109580514908,2505.109580514908,2505.109580514908,2505.109580514908,2504.5942251122506,2504.5942251122506,2504.5942251122506,2504.5942251122506,2504.5942251122506,2501.2575141119514,2500.3608854836934,2500.3608854836934,2500.3608854836934,2500.3608854836934,2500.3608854836934,2500.3608854836934,2500.225105340944,2500.225105340944,2500.225105340944,2500.1801226499883,2500.0645314943736,2500.0645314943736,2500.0645314943736,2500.0481355367674,2500.01717134471,2500.0111484416966,2500.0111484416966,2500.0111484416966,2500.0111484416966,2500.0111484416966,2500.0111484416966,2500.010050262414,2500.0070794343033,2500.003700131313,2500.0017615323522,2500.001492000662,2500.001492000662,2500.001203346958,2500.000868336614,2500.0006985215923,2500.0004232327738,2500.0004232327738,2500.0001568329963,2500.0001568329963,2500.0001568329963,2500.0001453909586,2500.0001453909586,2500.0000996894973,2500.0000545692023,2500.0000545692023,2500.0000545692023,2500.000005230467,2500.000005230467,2500.000005230467,2500.000005230467,2500.000005230467,2500.000003483519,2500.000003116501,2500.000003116501,2500.000001613353,2500.000001613353,2500.000001613353,2500.0000010825565,2500.0000010825565,2500.000000322084,2500.0000002464653,2500.000000222617,2500.000000222617,2500.000000222617,2500.000000209095,2500.0000001455537,2500.0000001455537,2500.0000000473196,2500.000000023742,2500.000000023742,2500.000000023742,2500.000000021525,2500.000000021525,2500.000000008593,2500.000000008593,2500.00000000456,2500.00000000456,2500.000000002136,2500.000000002136,2500.000000002136,2500.000000002136,2500.000000002104,2500.000000002104,,,,,,,,,,,,,,,,,,,,,,,,
2866.0620573751926,2762.912510811377,2762.912510811377,2762.912510811377,2673.8825846053605,2673.8825846053605,2673.8825846053605,2673.8825846053605,2673.8825846053605,2673.8825846053605,2539.468328337315,2539.468328337315,2539.468328337315,2539.468328337315,2539.468328337315,2539.468328337315,2539.468328337315,2539.468328337315,2539.468328337315,2539.468328337315,2539.468328337315,2539.468328337315,2521.7026360567697,2521.7026360567697,2521.7026360567697,2521.7026360567697,2521.7026360567697,2521.6083452028965,2521.6083452028965,2521.6083452028965,2521.6083452028965,2517.7925692591666,2512.2973399967477,2503.6134271424085,2503.6134271424085,2501.8264837188062,2501.8264837188062,2501.8264837188062,2500.8146052948196,2500.8146052948196,2500.8146052948196,2500.711201513428,2500.465039515831,2500.4012076539107,2500.2780544888683,2500.2780544888683,2500.147789011389,2500.147789011389,2500.147789011389,2500.11212028624,2500.037473488239,2500.037473488239,2500.016843167577,2500.016843167577,2500.016843167577,2500.0106809167414,2500.0050053494106,2500.0050053494106,2500.0050053494106,2500.0050053494106,2500.002933099807,2500.001889361813,2500.0002557062626,2500.0002557062626,2500.0002557062626,2500.0002557062626,2500.0002557062626,2500.0002557062626,2500.0002557062626,2500.0002557062626,2500.000215016846,2500.000215016846,2500.0002067701625,2500.0002067701625,2500.0002067701625,2500.000096764549,2500.000096764549,2500.000068151419,2500.000068151419,2500.000029271,2500.0000129440264,2500.0000129440264,2500.0000129440264,2500.0000129440264,2500.0000129440264,2500.0000095397645,2500.000005521634,2500.000005521634,2500.000002134336,2500.000002134336,2500.000002134336,2500.000001161192,2500.000001161192,2500.000001161192,2500.000001161192,2500.0000007827202,2500.000000643019,2500.0000004433746,2500.0000001857557,2500.000000154666,2500.0000000524356,2500.0000000524356,2500.0000000524356,2500.0000000524356,2500.0000000152104,2500.0000000152104,2500.0000000152104,2500.0000000152104,2500.0000000095815,2500.000000009572,2500.000000009572,2500.000000009572,2500.0000000069435,,,,,,,,,,,,,,,,,,,,,,,,,,,
2838.873610057778,2838.873610057778,2838.873610057778,2692.0809522117065,2692.0809522117065,2692.0809522117065,2692.0809522117065,2692.0809522117065,2692.0809522117065,2692.0809522117065,2692.0809522117065,2679.2062287401304,2679.2062287401304,2679.2062287401304,2679.2062287401304,2679.2062287401304,2665.853093458673,2635.35406599949,2635.35406599949,2562.6474473617236,2562.6474473617236,2562.6474473617236,2501.8643162671756,2501.8643162671756,2501.8643162671756,2501.8643162671756,2501.8643162671756,2501.8643162671756,2501.8643162671756,2501.8643162671756,2501.8643162671756,2501.8643162671756,2501.8643162671756,2500.8965443867223,2500.8965443867223,2500.8965443867223,2500.8965443867223,2500.8965443867223,2500.8101504310794,2500.8101504310794,2500.531454792863,2500.531454792863,2500.4821256344835,2500.213904540189,2500.213904540189,2500.1597067294724,2500.1225337877654,2500.041716210468,2500.041716210468,2500.041716210468,2500.041716210468,2500.0254452976237,2500.0254452976237,2500.0254452976237,2500.005576712117,2500.005576712117,2500.0037577177945,2500.0037577177945,2500.0037577177945,2500.0037577177945,2500.0037577177945,2500.002630677979,2500.0021027137705,2500.001432980156,2500.001432980156,2500.00092652687,2500.000560388938,2500.0002167457733,2500.0002167457733,2500.000167503306,2500.0000979158053,2500.0000979158053,2500.0000979158053,2500.0000979158053,2500.000055663372,2500.000028061527,2500.0000224118558,2500.0000199112214,2500.000015688793,2500.000015643956,2500.0000100729767,2500.000004026296,2500.000000717743,2500.000000717743,2500.000000717743,2500.000000717743,2500.000000717743,2500.0000004963736,2500.0000003973564,2500.0000003973564,2500.000000357893,2500.000000210647,2500.0000002106185,2500.0000000698396,2500.0000000698396,2500.000000011375,2500.000000011375,2500.000000011375,2500.000000011375,2500.000000011375,2500.0000000019777,2500.0000000019777,2500.0000000019777,2500.0000000019777,2500.000000000707,2500.000000000707,2500.000000000634,2500.000000000634,2500.0000000003624,2500.0000000003624,2500.0000000003624,2500.0000000003624,2500.0000000003624,2500.0000000002283,2500.000000000059,2500.000000000059,,,,,,,,,,,,,,,,,,,,,,,,
2648.6048563703775,2566.652783993632,2566.652783993632,2566.652783993632,2566.652783993632,2566.652783993632,2566.652783993632,2566.652783993632,2566.652783993632,2566.652783993632,2566.652783993632,2566.652783993632,2566.652783993632,2566.652783993632,2522.0706992236233,2522.0706992236233,2514.751760671067,2514.751760671067,2504.908586128383,2504.908586128383,2504.908586128383,2504.908586128383,2504.908586128383,2504.908586128383,2504.908586128383,2504.908586128383,2504.908586128383,2504.908586128383,2504.908586128383,2502.6370260580306,2501.302777081668,2501.302777081668,2501.302777081668,2501.302777081668,2501.302777081668,2501.251119352397,2501.251119352397,2501.251119352397,2501.1731862931088,2500.94811200557,2500.94811200557,2500.5345623427665,2500.5085752776267,2500.1120271983673,2500.1120271983673,2500.1120271983673,2500.1061054640954,2500.1061054640954,2500.0870584393833,2500.013087462951,2500.013087462951,2500.00466648226,2500.00466648226,2500.00466648226,2500.00466648226,2500.00466648226,2500.00362348443,2500.00337869761,2500.00337869761,2500.00337869761,2500.00337869761,2500.0015858027855,2500.0015858027855,2500.0015858027855,2500.0015858027855,2500.000448091188,2500.000448091188,2500.000301865302,2500.000301865302,2500.0002201610528,2500.0002201610528,2500.000117977432,2500.000117977432,2500.0000786728906,2500.0000232889056,2500.0000232889056,2500.0000096715808,2500.0000096715808,2500.0000096715808,2500.0000096715808,2500.000009259936,2500.000005843069,2500.000001559725,2500.000001559725,2500.000001559725,2500.000001559725,2500.0000007183703,2500.0000007183703,2500.0000007183703,2500.0000007183703,2500.0000007183703,2500.0000007183703,2500.0000004199387,2500.0000001736457,2500.0000001736457,2500.000000048058,2500.000000048058,2500.000000048058,2500.000000048058,2500.000000048058,2500.0000000132213,2500.0000000132213,2500.00000000982,2500.00000000982,2500.00000000982,2500.0000000053815,2500.0000000053815,2500.0000000053815,2500.0000000053815,2500.0000000018476,2500.0000000003265,2500.0000000003265,2500.0000000003265,2500.0000000003265,2500.0000000003265,2500.0000000002165,2500.0000000002165,2500.0000000002165,2500.0000000002165,,,,,,,,,,,,,,,,,,,,,
2780.5737077984286,2747.2359855248737,2747.2359855248737,2747.2359855248737,2747.2359855248737,2507.91310677245,2507.91310677245,2507.91310677245,2507.91310677245,2507.91310677245,2507.91310677245,2507.91310677245,2507.91310677245,2507.91310677245,2507.91310677245,2507.91310677245,2507.91310677245,2507.91310677245,2507.91310677245,2507.91310677245,2507.91310677245,2507.91310677245,2507.91310677245,2507.91310677245,2507.91310677245,2507.91310677245,2507.91310677245,2507.91310677245,2507.91310677245,2507.91310677245,2507.91310677245,2506.601408195471,2506.601408195471,2506.601408195471,2506.2163669350834,2502.7465090467094,2501.077730358281,2501.077730358281,2501.077730358281,2500.7633357057457,2500.5327800856776,2500.5327800856776,2500.5327800856776,2500.244523879754,2500.230920271261,2500.142816135691,2500.064350203696,2500.064350203696,2500.031933326692,2500.031933326692,2500.031933326692,2500.031933326692,2500.031933326692,2500.0267570316705,2500.0241952859396,2500.0141264249883,2500.011999565241,2500.0036161753333,2500.0036161753333,2500.0029017307356,2500.0024521981186,2500.0024521981186,2500.0017637593623,2500.0017637593623,2500.0017637593623,2500.000873065666,2500.000873065666,2500.000873065666,2500.000592863621,2500.0004734788195,2500.0001997832737,2500.0001997832737,2500.000041035993,2500.000041035993,2500.000041035993,2500.000041035993,2500.000041035993,2500.000019599416,2500.000019599416,2500.000019599416,2500.0000154011323,2500.0000154011323,2500.000009485895,2500.000009485895,2500.0000056469657,2500.000004871236,2500.000004095164,2500.000004095164,2500.00000349896,2500.000002948407,2500.0000019528197,2500.0000019528197,2500.0000001371386,2500.0000000247655,2500.0000000247655,2500.0000000247655,2500.0000000247655,2500.0000000247655,2500.0000000247655,2500.0000000247655,2500.0000000247655,2500.0000000247655,2500.0000000247655,2500.0000000247655,2500.000000023559,2500.000000020271,2500.0000000079626,2500.0000000021173,2500.0000000021173,2500.0000000021173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2888.234992880912,2690.2540252691183,2579.9398201782246,2579.9398201782246,2579.9398201782246,2579.9398201782246,2579.9398201782246,2579.9398201782246,2579.9398201782246,2579.9398201782246,2579.9398201782246,2579.9398201782246,2579.9398201782246,2579.9398201782246,2579.9398201782246,2579.9398201782246,2579.9398201782246,2579.9398201782246,2571.2532187708166,2571.2532187708166,2571.2532187708166,2571.2532187708166,2551.730261624359,2551.730261624359,2551.730261624359,2551.3424562408513,2504.91199321495,2503.8983652823854,2503.8983652823854,2503.8983652823854,2503.8983652823854,2501.025481130495,2501.025481130495,2501.025481130495,2501.025481130495,2500.575246709435,2500.575246709435,2500.575246709435,2500.575246709435,2500.311154711374,2500.311154711374,2500.311154711374,2500.27628215541,2500.0913463469233,2500.075153344858,2500.065865269866,2500.050872032189,2500.050872032189,2500.0276308460843,2500.0137278455286,2500.008366297131,2500.008366297131,2500.0054239016204,2500.0040214613114,2500.0040214613114,2500.002536368102,2500.002536368102,2500.001803373162,2500.000952902573,2500.000952902573,2500.0004289361273,2500.0004289361273,2500.0002069315988,2500.0002069315988,2500.000200748839,2500.0001422694077,2500.0001422694077,2500.000075935903,2500.000055459511,2500.000034361362,2500.000017255326,2500.00001341516,2500.0000106375314,2500.0000106375314,2500.0000106375314,2500.0000106375314,2500.000010318144,2500.0000100130915,2500.000008454711,2500.0000043331856,2500.0000043331856,2500.0000012105293,2500.0000012105293,2500.0000002811503,2500.0000002811503,2500.0000002811503,2500.0000002811503,2500.0000002811503,2500.000000252167,2500.0000000633318,2500.0000000633318,2500.0000000633318,2500.0000000633318,2500.0000000633318,2500.0000000633318,2500.0000000127975,2500.0000000127975,2500.0000000127975,2500.0000000127975,2500.0000000127975,2500.0000000089804,2500.0000000089804,2500.0000000089804,2500.0000000075806,2500.0000000075806,2500.000000003577,2500.0000000007944,2500.0000000007944,2500.0000000007944,2500.0000000007944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
