997.2761267288405,997.2761267288405,967.1380904698028,967.1380904698028,967.1380904698028,967.1380904698028,967.1380904698028,967.1380904698028,947.3157779076929,947.3157779076929,947.3157779076929,929.3698252845128,929.3698252845128,929.3698252845128,929.3698252845128,929.3698252845128,929.3698252845128,929.3698252845128,929.3698252845128,901.7070500202856,901.7070500202856,901.7070500202856,901.7070500202856,901.7070500202856,901.7070500202856,901.7070500202856,901.7070500202856,901.7070500202856,901.7070500202856,901.7070500202856,901.7070500202856,901.7070500202856,901.7070500202856,901.7070500202856,901.7070500202856,901.7070500202856,901.7070500202856,901.7070500202856,901.7070500202856,901.7070500202856,901.7070500202856,901.7070500202856,901.7070500202856,901.7070500202856,901.7070500202856,901.7070500202856,901.7070500202856,901.7070500202856,901.7070500202856,901.7070500202856,901.7070500202856
1041.1333736743507,1041.1333736743507,970.176233764656,970.176233764656,970.176233764656,970.176233764656,970.176233764656,970.176233764656,970.176233764656,970.176233764656,970.176233764656,924.939466741848,924.939466741848,924.939466741848,924.939466741848,924.939466741848,924.939466741848,924.939466741848,924.939466741848,924.939466741848,924.939466741848,924.939466741848,924.939466741848,924.939466741848,904.915137227755,904.915137227755,904.915137227755,904.915137227755,904.915137227755,904.915137227755,904.915137227755,904.915137227755,904.915137227755,904.915137227755,904.915137227755,904.915137227755,904.915137227755,904.915137227755,904.915137227755,904.915137227755,904.915137227755,904.915137227755,904.915137227755,904.8511856547673,904.8511856547673,904.8511856547673,904.8511856547673,904.8511856547673,904.8511856547673,904.8511856547673,904.8511856547673
936.3077814092052,936.3077814092052,936.3077814092052,936.3077814092052,936.3077814092052,936.3077814092052,936.3077814092052,936.3077814092052,936.3077814092052,936.3077814092052,911.9842817306013,911.9842817306013,911.9842817306013,911.9842817306013,911.9842817306013,911.9842817306013,911.9842817306013,911.9842817306013,911.9842817306013,911.9842817306013,911.9842817306013,911.9842817306013,911.9842817306013,911.9842817306013,911.9842817306013,911.9842817306013,911.9842817306013,911.9842817306013,911.9842817306013,911.9842817306013,911.9842817306013,911.9842817306013,911.9842817306013,911.9842817306013,911.9842817306013,911.9842817306013,911.9842817306013,911.9842817306013,911.9842817306013,911.9842817306013,911.9842817306013,911.9842817306013,911.9842817306013,911.9842817306013,911.9842817306013,911.9842817306013,911.9842817306013,911.9842817306013,911.9842817306013,911.9842817306013,911.9192390178557
1140.9970273795352,1140.9970273795352,1046.9777880614276,908.746227021642,908.746227021642,908.746227021642,908.746227021642,908.746227021642,908.746227021642,908.746227021642,908.746227021642,908.746227021642,908.746227021642,908.746227021642,908.746227021642,908.746227021642,908.746227021642,908.746227021642,908.746227021642,908.746227021642,908.746227021642,908.746227021642,908.746227021642,908.746227021642,908.746227021642,908.746227021642,908.746227021642,908.746227021642,908.746227021642,908.746227021642,908.746227021642,908.746227021642,908.746227021642,908.746227021642,908.746227021642,908.746227021642,908.746227021642,908.746227021642,908.746227021642,908.746227021642,908.746227021642,908.746227021642,908.746227021642,904.8570095343175,904.8570095343175,904.8570095343175,904.8570095343175,904.8570095343175,904.8570095343175,904.8570095343175,904.8570095343175
1055.817988096678,1055.817988096678,1015.298280976951,1015.298280976951,926.1736993794761,926.1736993794761,926.1736993794761,926.1736993794761,926.1736993794761,926.1736993794761,926.1736993794761,926.1736993794761,926.1736993794761,926.1736993794761,926.1736993794761,926.1736993794761,926.1736993794761,919.0932023292924,919.0932023292924,919.0932023292924,919.0932023292924,919.0932023292924,919.0932023292924,919.0932023292924,919.0932023292924,919.0932023292924,919.0932023292924,919.0932023292924,919.0932023292924,919.0932023292924,919.0932023292924,912.3177005666469,912.3177005666469,912.3177005666469,912.3177005666469,912.3177005666469,912.3177005666469,912.3177005666469,912.3177005666469,912.3177005666469,912.3177005666469,912.3177005666469,912.3177005666469,901.0689467701745,901.0689467701745,901.0689467701745,901.0689467701745,901.0689467701745,901.0689467701745,901.0689467701745,901.0689467701745
1099.7193786120529,1059.549378912581,1026.347907495665,1026.347907495665,926.6142953888273,926.6142953888273,926.6142953888273,926.6142953888273,926.6142953888273,926.6142953888273,926.6142953888273,905.1200695665857,905.1200695665857,905.1200695665857,905.1200695665857,905.1200695665857,905.1200695665857,905.1200695665857,905.1200695665857,905.1200695665857,905.1200695665857,905.1200695665857,905.1200695665857,905.1200695665857,905.1200695665857,905.1200695665857,905.1200695665857,905.1200695665857,905.1200695665857,901.507625380033,901.507625380033,901.507625380033,901.507625380033,901.507625380033,901.507625380033,901.507625380033,901.507625380033,901.507625380033,901.507625380033,901.507625380033,901.507625380033,901.507625380033,901.507625380033,901.507625380033,901.507625380033,901.507625380033,901.507625380033,901.507625380033,901.507625380033,901.507625380033,901.507625380033
934.5435302212595,934.5435302212595,934.5435302212595,934.5435302212595,934.5435302212595,934.5435302212595,934.5435302212595,934.5435302212595,930.2359558944914,925.7593939704682,925.7593939704682,925.7593939704682,925.7593939704682,925.7593939704682,925.7593939704682,925.7593939704682,918.1454483334624,918.1454483334624,918.1454483334624,918.1454483334624,918.1454483334624,918.1454483334624,918.1454483334624,918.1454483334624,918.1454483334624,900.7523721640754,900.7523721640754,900.7523721640754,900.7523721640754,900.7523721640754,900.7523721640754,900.7523721640754,900.7523721640754,900.7523721640754,900.7523721640754,900.7523721640754,900.7523721640754,900.7523721640754,900.7523721640754,900.7523721640754,900.7523721640754,900.7523721640754,900.7523721640754,900.7523721640754,900.7523721640754,900.7523721640754,900.7523721640754,900.7523721640754,900.7523721640754,900.7523721640754,900.7523721640754
924.6400727465464,924.6400727465464,924.6400727465464,924.6400727465464,924.6400727465464,924.6400727465464,924.6400727465464,924.6400727465464,924.6400727465464,924.6400727465464,924.6400727465464,924.6400727465464,924.6400727465464,924.6400727465464,924.6400727465464,924.6400727465464,924.6400727465464,924.6400727465464,924.6400727465464,918.0521543990067,918.0521543990067,918.0521543990067,918.0521543990067,918.0521543990067,918.0521543990067,918.0521543990067,918.0521543990067,918.0521543990067,918.0521543990067,918.0521543990067,918.0521543990067,918.0521543990067,918.0521543990067,918.0521543990067,918.0521543990067,918.0521543990067,918.0521543990067,918.0521543990067,918.0521543990067,918.0521543990067,918.0521543990067,918.0521543990067,918.0521543990067,918.0521543990067,918.0521543990067,918.0521543990067,918.0521543990067,918.0521543990067,918.0521543990067,918.0521543990067,918.0521543990067
1147.4476154870767,946.9819919510849,946.9819919510849,946.9819919510849,946.9819919510849,946.9819919510849,946.9819919510849,946.9819919510849,909.9367114049012,909.9367114049012,909.9367114049012,909.9367114049012,909.9367114049012,909.9367114049012,909.9367114049012,909.9367114049012,909.9367114049012,909.9367114049012,909.9367114049012,909.9367114049012,903.7512698248157,903.7512698248157,903.7512698248157,903.7512698248157,903.7512698248157,903.7512698248157,903.7512698248157,903.7512698248157,903.7512698248157,903.7512698248157,903.7512698248157,903.7512698248157,903.7512698248157,903.7512698248157,903.7512698248157,903.7512698248157,903.7512698248157,903.7512698248157,903.7512698248157,903.7512698248157,903.7512698248157,903.7512698248157,903.7512698248157,903.7512698248157,903.7512698248157,903.7512698248157,903.7512698248157,903.7512698248157,903.7512698248157,903.7512698248157,903.7512698248157
1148.9957421521622,1086.9515135308814,1030.6058854301814,1030.6058854301814,907.8352908385039,907.8352908385039,907.8352908385039,907.8352908385039,907.8352908385039,907.8352908385039,907.8352908385039,907.8352908385039,907.8352908385039,907.8352908385039,907.8352908385039,907.8352908385039,907.8352908385039,907.8352908385039,907.8352908385039,907.8352908385039,907.8352908385039,907.8352908385039,907.8352908385039,907.8352908385039,907.8352908385039,907.8352908385039,907.8352908385039,907.8352908385039,907.8352908385039,907.8352908385039,907.8352908385039,907.8352908385039,907.8352908385039,907.8352908385039,907.8352908385039,907.8352908385039,907.8352908385039,907.8352908385039,907.8352908385039,907.8352908385039,906.1625200102382,906.1625200102382,906.1625200102382,906.1625200102382,906.1625200102382,906.1625200102382,906.1625200102382,906.1625200102382,906.1625200102382,906.1625200102382,906.1625200102382
